Step,stellar-sweep-90,eager-sweep-89,eager-sweep-88,azure-sweep-87,lunar-sweep-86,volcanic-sweep-85,fast-sweep-84,magic-sweep-83,likely-sweep-82,effortless-sweep-81,snowy-sweep-80,fluent-sweep-79,ruby-sweep-78,firm-sweep-77,hardy-sweep-76,scarlet-sweep-75,hardy-sweep-74,decent-sweep-73,fine-sweep-71,dashing-sweep-72,true-sweep-70,smart-sweep-69,swept-sweep-68,scarlet-sweep-67,sage-sweep-66,legendary-sweep-65,playful-sweep-64,deft-sweep-63,chocolate-sweep-62,worthy-sweep-61,fluent-sweep-60,elated-sweep-59,northern-sweep-58,faithful-sweep-57,fine-sweep-56,sandy-sweep-55,woven-sweep-54,glamorous-sweep-53,tough-sweep-52,hopeful-sweep-51,light-sweep-50,glad-sweep-49,sweepy-sweep-48,brisk-sweep-47,solar-sweep-46,trim-sweep-45,classic-sweep-44,serene-sweep-43,avid-sweep-42,dry-sweep-41,eternal-sweep-40,likely-sweep-39,fancy-sweep-38,sweet-sweep-37,dazzling-sweep-36,lucky-sweep-35,sweet-sweep-34,honest-sweep-33,rich-sweep-32,usual-sweep-31,summer-sweep-30,breezy-sweep-29,earnest-sweep-27,radiant-sweep-28,deep-sweep-26,unique-sweep-25,absurd-sweep-24,absurd-sweep-23,playful-sweep-22,worthy-sweep-21,still-sweep-20,atomic-sweep-19,copper-sweep-18,young-sweep-17,dandy-sweep-16,fluent-sweep-15,earthy-sweep-14,fresh-sweep-13,likely-sweep-12,snowy-sweep-11,summer-sweep-9,ethereal-sweep-8,true-sweep-10,peachy-sweep-6,honest-sweep-7,misunderstood-sweep-5,golden-sweep-3,dauntless-sweep-4,vibrant-sweep-2,dry-sweep-1
319,0.048031728714704514,0.001823832979425788,0.0010346476919949055,0.0007087981211952865,0.0012838824186474085,0.0009193348814733326,0.001395644387230277,0.0006921702879481018,0.001351802609860897,0.0010033377911895514,0.0007015794981271029,0.001299422001466155,0.0011790188727900386,0.0008792071603238583,0.24834735691547394,0.0011434097541496158,0.004297076724469662,0.29278308153152466,0.001416609506122768,0.0014152687508612871,0.2203957885503769,0.0009893252281472087,0.0006907773204147816,0.0019439028110355139,0.0010308159980922937,0.0009549721144139767,0.5481950640678406,0.0014395625330507755,0.002101997146382928,0.001387628260999918,0.0006818681722506881,0.0007449940894730389,0.0014950560871511698,0.0005491634365171194,0.002355378121137619,0.0031337477266788483,0.004695988725870848,0.0007812250405550003,0.0010446241358295083,0.0007910115527920425,0.0006864360766485333,0.0015646779211238027,0.001114163314923644,0.001097422675229609,0.0006983372732065618,0.0007260118145495653,0.0036152172833681107,0.003774896264076233,0.0007418792229145765,0.0007923039956949651,0.002766149817034602,0.0010324688628315926,0.0007714866660535336,0.00324990414083004,0.0020587313920259476,0.0011517080711200833,0.0013662477722391486,0.14590984582901,0.0007494807941839099,0.0021689306013286114,0.005340722389519215,0.011564334854483604,0.005062706768512726,0.007482115179300308,0.004705773200839758,0.008959379978477955,0.00803376454859972,0.006213830783963203,0.008344852365553379,0.006297097075730562,0.08242646604776382,0.007034215144813061,0.007865757681429386,0.006945050787180662,0.007311003282666206,0.00800691731274128,0.018830422312021255,0.0063458820804953575,0.007476236205548048,0.0068832458928227425,0.0071749938651919365,0.006189722567796707,0.3080710172653198,0.007827249355614185,0.007107995450496674,0.0075017842464149,0.006353333126753569,0.00853004865348339,0.007096869871020317,0.005679122172296047
320,0.04756089299917221,0.0018065893091261387,0.0010326140327379107,0.0007075950270518661,0.001279362477362156,0.0009177990723401308,0.0013911579735577106,0.0006908084033057094,0.0013423271011561155,0.0009994539432227612,0.0007011718698777258,0.0012922543101012707,0.0011756893945857882,0.0008777999901212752,0.23696517944335938,0.0011394795728847384,0.004240554757416248,0.26684364676475525,0.0014098510146141052,0.001406384981237352,0.1507243663072586,0.0009856163524091244,0.0006893815007060766,0.0019266310846433043,0.0010236130328848958,0.000948262051679194,0.5479703545570374,0.0014318268513306975,0.002083797939121723,0.0026427856646478176,0.000680500699672848,0.000743915734346956,0.0014881868846714497,0.0005487946909852326,0.0023380136117339134,0.003101106733083725,0.0042255353182554245,0.000779575202614069,0.0010406847577542067,0.000789900659583509,0.0006852640071883798,0.0015246262773871422,0.001107290736399591,0.0010955388424918056,0.0006959085585549474,0.000724720535799861,0.0036047804169356823,0.0037599727511405945,0.0007406068034470081,0.0007908617844805121,0.002746407175436616,0.0010282914154231548,0.0007690525962971151,0.003229827154427767,0.002047649584710598,0.0011471615871414542,0.0013578434009104967,0.15747611224651337,0.0007480951608158648,0.0021496322005987167,0.005324291065335274,0.011382387019693851,0.0050583453848958015,0.007476145401597023,0.004697919823229313,0.008887624368071556,0.008015565574169159,0.006198978051543236,0.008327383548021317,0.006285207346081734,0.08184948563575745,0.007012576330453157,0.007851483300328255,0.006839307956397533,0.007306811399757862,0.007981840521097183,0.01836811937391758,0.006336670368909836,0.007466164417564869,0.006868051365017891,0.007163432892411947,0.006182808429002762,0.30618417263031006,0.007817480713129044,0.0070996410213410854,0.007490514777600765,0.006345662288367748,0.008524197153747082,0.007074599154293537,0.005675335880368948
321,0.04709295183420181,0.001789887435734272,0.0010305396281182766,0.0007063329685479403,0.0012751024914905429,0.0009166188538074493,0.0013867801753804088,0.0006895060068927705,0.0013329004868865013,0.0009954938432201743,0.0007007825770415366,0.0012850711354985833,0.0011723379138857126,0.0008763873483985662,0.23389044404029846,0.0011355811730027199,0.00418340228497982,0.2308349907398224,0.0014031323371455073,0.001397753250785172,0.2952444553375244,0.000981886638328433,0.0006881261942908168,0.0019099939381703734,0.0010168473236262798,0.00094501773128286,0.644662618637085,0.0014242815086618066,0.0020659910514950752,0.0023418725468218327,0.0006793742650188506,0.000743031152524054,0.0014812247827649117,0.0005484547582454979,0.0023213340900838375,0.003068991005420685,0.00383037724532187,0.0007779781590215862,0.0010378578444942832,0.0007886735256761312,0.0006841571303084493,0.0014945452567189932,0.0011004022089764476,0.0010936760809272528,0.0006934792036190629,0.000723689270671457,0.003594095353037119,0.003745592664927244,0.0007393268751911819,0.0007894441368989646,0.002726563485339284,0.0010240585543215275,0.0007665458251722157,0.003210295457392931,0.0020366795361042023,0.00114269251935184,0.0013495596358552575,0.14681854844093323,0.0007467042305506766,0.002129611559212208,0.005308620631694794,0.01121443323791027,0.005053985398262739,0.007470131851732731,0.004690041299909353,0.008817526511847973,0.007997974753379822,0.006184231955558062,0.008310506120324135,0.006273180712014437,0.08126606047153473,0.009984076954424381,0.00783720426261425,0.006709713954478502,0.007302599493414164,0.007958760485053062,0.017997508868575096,0.006327544804662466,0.007455897051841021,0.006852108985185623,0.007151894271373749,0.006175824906677008,0.5934082269668579,0.007807712536305189,0.007091348525136709,0.007479215506464243,0.006338002160191536,0.008518368937075138,0.007052038796246052,0.0056716063991189
322,0.046627968549728394,0.0017736912705004215,0.001028467551805079,0.0007051766733638942,0.0012708259746432304,0.0009154255967587233,0.0013825788628309965,0.0006881027366034687,0.001323578879237175,0.0009914609836414456,0.0007003303035162389,0.0012778909876942635,0.0011690189130604267,0.0008749364060349762,0.23133067786693573,0.001131653320044279,0.004125535488128662,0.24352361261844635,0.001396440202370286,0.0013893898576498032,0.4437467157840729,0.000978103606030345,0.0006869587814435363,0.0018937913700938225,0.0010105345863848925,0.0009425074094906449,0.45161837339401245,0.0014169272035360336,0.0020485171116888523,0.0021888306364417076,0.0006778708775527775,0.0007420120527967811,0.0014741994673386216,0.0005481200059875846,0.0023053139448165894,0.0030373968183994293,0.003494019154459238,0.0007763469475321472,0.0010351066011935472,0.0007875330047681928,0.0006829382618889213,0.001470214338041842,0.0010934965685009956,0.001091832877136767,0.0006910078227519989,0.0007224460714496672,0.0035831346176564693,0.003731760662049055,0.0007380438037216663,0.0007880521006882191,0.0027066271286457777,0.0010197721421718597,0.0007640182157047093,0.0031911395490169525,0.0020258165895938873,0.0011383338132873178,0.0013413901906460524,0.15433207154273987,0.0007453450234606862,0.002109087072312832,0.005293715745210648,0.011056991294026375,0.0050496263429522514,0.007464076858013868,0.004682116210460663,0.008749130181968212,0.007980967871844769,0.006169586442410946,0.00829419493675232,0.006261009257286787,0.08067622035741806,0.009661054238677025,0.007822902873158455,0.006566100288182497,0.007298371288925409,0.007937529124319553,0.017694126814603806,0.006318484432995319,0.007445427123457193,0.006835343781858683,0.007140376605093479,0.006168774329125881,0.6240871548652649,0.007797866594046354,0.0070831067860126495,0.007467931602150202,0.006330336444079876,0.008512560278177261,0.019404113292694092,0.005668045487254858
323,0.046166110783815384,0.0017579722916707397,0.0010264110751450062,0.0007040834752842784,0.0012665005633607507,0.0009141985792666674,0.0013785194605588913,0.0006867133197374642,0.0013142973184585571,0.0009873522212728858,0.0006998949102126062,0.0012708436697721481,0.001165647991001606,0.0008758591720834374,0.2341659665107727,0.0011276958975940943,0.004066871479153633,0.22555550932884216,0.0013897791504859924,0.0013812537072226405,0.5724811553955078,0.0009742960683070123,0.0006857702392153442,0.0018779735546559095,0.001004632213152945,0.0009405522723682225,0.4338494539260864,0.0014097645180299878,0.0020313330460339785,0.0020838920027017593,0.0006765095167793334,0.0007407653611153364,0.0014670748496428132,0.000548417738173157,0.0022899843752384186,0.003006343264132738,0.003204840701073408,0.0007748017087578773,0.0010323240421712399,0.0007872222922742367,0.0006817497778683901,0.001449242583476007,0.0010865877848118544,0.001090038102120161,0.0006884831236675382,0.0007211132324300706,0.0035718679428100586,0.0037184187676757574,0.0007368152728304267,0.0007866114028729498,0.002686610445380211,0.0010154270566999912,0.0007614417118020356,0.0031722690910100937,0.0020150532945990562,0.00113402318675071,0.0013333329698070884,0.14806535840034485,0.000743978307582438,0.002087912056595087,0.005279562436044216,0.010907952673733234,0.005045274738222361,0.007457980420440435,0.004674136638641357,0.008682451210916042,0.007964521646499634,0.006155031267553568,0.008278385736048222,0.006248689256608486,0.08008010685443878,0.009570564143359661,0.007808571215718985,0.006418696604669094,0.007294124457985163,0.007918004877865314,0.01743943616747856,0.0063094706274569035,0.007434751372784376,0.006817683577537537,0.007128875702619553,0.006161661818623543,0.3512614965438843,0.007787923328578472,0.007074905559420586,0.007456713356077671,0.006322674453258514,0.008506770245730877,0.014863759279251099,0.00566460145637393
324,0.045707471668720245,0.0017427073325961828,0.0010242649586871266,0.0007027661195024848,0.0012621235800907016,0.0009129447862505913,0.0013745373580604792,0.0006852837977930903,0.0013050122652202845,0.000983544159680605,0.000699471915140748,0.001264501246623695,0.0011622605379670858,0.0008721125777810812,0.25143373012542725,0.001123705878853798,0.004007319919764996,0.23674710094928741,0.0013831434771418571,0.0013733189553022385,0.4859810173511505,0.0009704282856546342,0.0006857808330096304,0.0018626186065375805,0.0009991372935473919,0.0009385605226270854,0.4276305139064789,0.001402729656547308,0.0020144041627645493,0.0020050350576639175,0.0006751903565600514,0.0007396747823804617,0.0014598517445847392,0.0005476160440593958,0.002275274135172367,0.0029758403543382883,0.002954161027446389,0.0007732791127637029,0.0010294881649315357,0.0007852876442484558,0.0006805927841924131,0.0014304197393357754,0.0010797030990943313,0.0010882719652727246,0.0006860613357275724,0.0007199395331554115,0.0035602659918367863,0.00370552996173501,0.0007354969857260585,0.0007851539412513375,0.0026665241457521915,0.0010110503062605858,0.0007590859895572066,0.0031537003815174103,0.0020043945405632257,0.0011298926547169685,0.001325379591435194,0.1464148312807083,0.0007425583899021149,0.0020661172457039356,0.005266151856631041,0.010766014456748962,0.005040924064815044,0.007451846729964018,0.004666090477257967,0.008617501705884933,0.00794861651957035,0.006140560377389193,0.008263036608695984,0.006236216984689236,0.07947789877653122,0.00946794543415308,0.007794196717441082,0.006272158119827509,0.007289863657206297,0.007900041528046131,0.017219755798578262,0.006300490349531174,0.007423847913742065,0.006799061316996813,0.00711738970130682,0.00615448784083128,0.3904419541358948,0.007777872029691935,0.007066737860441208,0.0074456073343753815,0.0063150119967758656,0.00850099790841341,0.013330376707017422,0.0056612566113471985
325,0.045252151787281036,0.0017278867308050394,0.001022184849716723,0.0007014745497144759,0.0012576706940308213,0.0009117027511820197,0.0013706230092793703,0.0006839145207777619,0.0012957793660461903,0.0009798066457733512,0.0006990813417360187,0.001258122269064188,0.0011588551569730043,0.0008707233937457204,0.2971284091472626,0.0011197647545486689,0.003946954384446144,0.24243950843811035,0.0013765672920271754,0.0013655766379088163,0.39155322313308716,0.0009664846584200859,0.0006835175445303321,0.001847742823883891,0.000993975787423551,0.0009365358273498714,0.4258532226085663,0.0013958115596324205,0.0019977656193077564,0.0019427675288170576,0.0006738462252542377,0.0007386917131952941,0.0014525472652167082,0.0005471351323649287,0.0022611632011830807,0.0029459018260240555,0.0027354289777576923,0.0007716905092820525,0.0010265986202284694,0.0007841755286790431,0.0006793838692829013,0.0014130378840491176,0.0010728539200499654,0.0010865206131711602,0.0006836507236585021,0.0007187556475400925,0.0035482970997691154,0.0036930555943399668,0.0007341472082771361,0.0007836637087166309,0.002646378707140684,0.0010067335097119212,0.0007566639687865973,0.0031353295780718327,0.001993876416236162,0.001125676091760397,0.001317503280006349,0.14893610775470734,0.0007411265978589654,0.0020437543280422688,0.005253447685390711,0.010630340315401554,0.005036575719714165,0.007445674389600754,0.0046579791232943535,0.008554300293326378,0.007933232001960278,0.006126162596046925,0.00824811402708292,0.006223589181900024,0.07886960357427597,0.009326662868261337,0.0077797723934054375,0.006129673216491938,0.007285583298653364,0.007883517071604729,0.01702495850622654,0.006291532889008522,0.007412710227072239,0.017171021550893784,0.007105924189090729,0.006147249601781368,0.42914217710494995,0.007767700590193272,0.007058597635477781,0.00743462797254324,0.006307356059551239,0.008495241403579712,0.012641274370253086,0.0056579336524009705
326,0.04480016604065895,0.001713465084321797,0.0010201337281614542,0.0007002875208854675,0.001253204420208931,0.0009104410419240594,0.0013667617458850145,0.000682454148773104,0.0012867023469880223,0.0009759262320585549,0.0006986195221543312,0.0012518517905846238,0.0011554509401321411,0.0008693895651958883,0.269917368888855,0.0011158057022839785,0.0038856002502143383,0.23290064930915833,0.001370029989629984,0.0013580088270828128,0.46084997057914734,0.0009624891099520028,0.0006822817376814783,0.001833322225138545,0.0009891274385154247,0.0009344955906271935,0.4218718707561493,0.0013889990514144301,0.001981341280043125,0.0018919321009889245,0.0006725359125994146,0.0007376208668574691,0.001445189700461924,0.0005467526498250663,0.0022476320154964924,0.00291654490865767,0.0025435308925807476,0.000770325306802988,0.0010236820671707392,0.0007830375689081848,0.0006781407282687724,0.0013967985287308693,0.001066084485501051,0.0010847863741219044,0.0006814489606767893,0.0007175562204793096,0.0035359247121959925,0.0036809700541198254,0.0007328185020014644,0.0007822458865121007,0.00262618251144886,0.0010023912182077765,0.0007545599946752191,0.0031170924194157124,0.0019834409467875957,0.0011216133134439588,0.001309872604906559,0.1461109220981598,0.0007397074950858951,0.0020205725450068712,0.0052414219826459885,0.010500391013920307,0.005032233893871307,0.0074394578114151955,0.004649795591831207,0.008492830209434032,0.007918359711766243,0.006111830472946167,0.008233580738306046,0.006210800725966692,0.07825542241334915,0.009122687391936779,0.0077652824111282825,0.005993771366775036,0.007281286176294088,0.007868285290896893,0.0168476402759552,0.00628258939832449,0.007401308976113796,0.01356926467269659,0.007094464730471373,0.006139958277344704,0.3648798167705536,0.007757395040243864,0.007050476036965847,0.007423777133226395,0.00629969360306859,0.008489498868584633,0.01219192985445261,0.005654620938003063
327,0.04435160383582115,0.0016994224861264229,0.0010180474491789937,0.0006991738337092102,0.0012487397762015462,0.0009091704851016402,0.0013630094472318888,0.0006825809250585735,0.0012779133394360542,0.0009722934337332845,0.000698201940394938,0.0012455105315893888,0.0011520222760736942,0.0008680560858920217,0.25837185978889465,0.001112265745177865,0.0038231646176427603,0.2605801820755005,0.0013634832575917244,0.001350597944110632,0.2870889902114868,0.0009585064253769815,0.0006811182829551399,0.001819346216507256,0.0009845701279118657,0.000932415307033807,0.41541191935539246,0.0013824208872392774,0.001965075032785535,0.0018493589013814926,0.0006711855530738831,0.000736648216843605,0.001437734579667449,0.000546417897567153,0.0022346586920320988,0.0028877807781100273,0.002374434843659401,0.0007687053293921053,0.0010209145257249475,0.000781942275352776,0.0006769029423594475,0.0013814973644912243,0.0010593128390610218,0.001083063194528222,0.0006791633786633611,0.0007163072004914284,0.003523123450577259,0.0036692514549940825,0.0007314786780625582,0.0007806771900504827,0.002605944871902466,0.00099796405993402,0.0007524254615418613,0.003098900895565748,0.0019730806816369295,0.0011174995452165604,0.001302381744608283,0.14551621675491333,0.0007383216870948672,0.001996456179767847,0.005230028182268143,0.010375716723501682,0.005027905106544495,0.007433215621858835,0.004641536623239517,0.008433104492723942,0.007903974503278732,0.006097554229199886,0.008219394832849503,0.006197851151227951,0.07763548195362091,0.009046487510204315,0.007750717923045158,0.005866239778697491,0.0072769708931446075,0.007854231633245945,0.01668238639831543,0.0062736524268984795,0.0073896246030926704,0.012827781960368156,0.007083011791110039,0.006132614798843861,0.35535967350006104,0.00774694187566638,0.007042367942631245,0.007413041312247515,0.006292028818279505,0.008483772166073322,0.011833460070192814,0.011776193976402283
328,0.043906476348638535,0.0016857448499649763,0.0010160051751881838,0.0006984776700846851,0.0012442617444321513,0.000907891255337745,0.0013594351476058364,0.0006806512246839702,0.0012691363226622343,0.000968714477494359,0.0006978815654292703,0.0012391326017677784,0.001148647628724575,0.0008666956564411521,0.25411054491996765,0.00110834080260247,0.0037596116308122873,0.4831605553627014,0.0013569367583841085,0.001343333162367344,0.39268672466278076,0.0009544854983687401,0.0006799401016905904,0.0018058735877275467,0.0009802624117583036,0.000930352951399982,0.40587118268013,0.0013760409783571959,0.0019489326514303684,0.001813056180253625,0.0006698603392578661,0.0007356592686846852,0.0014301794581115246,0.0005460597458295524,0.002222225535660982,0.0028596259653568268,0.0022248798049986362,0.0007672755746170878,0.0010182055411860347,0.0007807575166225433,0.000675726099871099,0.0013669183244928718,0.001052580657415092,0.0010813880944624543,0.0006768949679099023,0.0007150615565478802,0.0035098562948405743,0.0036578746512532234,0.0007301943842321634,0.0007791850948706269,0.0025856737047433853,0.0009934790432453156,0.0007502605440095067,0.00308066769503057,0.001962790498510003,0.0011134211672469974,0.0012949611991643906,0.14492212235927582,0.0007367770303972065,0.0019713928923010826,0.005219214595854282,0.01025599054992199,0.005023576319217682,0.007426937576383352,0.004633170552551746,0.008375131525099277,0.007890058681368828,0.006083326879888773,0.008205529302358627,0.006184742785990238,0.07700995355844498,0.008997641503810883,0.0077360691502690315,0.005748370196670294,0.007272637914866209,0.007841228507459164,0.01652541384100914,0.0062647173181176186,0.0073776389472186565,0.01228389237076044,0.007071561645716429,0.006125219166278839,0.4075171649456024,0.0077363271266222,0.007034270092844963,0.007402406074106693,0.006284360773861408,0.008478055708110332,0.011527905240654945,0.01053542923182249
329,0.04346473887562752,0.0016724183224141598,0.0010138893267139792,0.000697159324772656,0.001239730860106647,0.0009066364727914333,0.0013559088110923767,0.000678876880556345,0.00126042147167027,0.0009651115396991372,0.0006972301052883267,0.0012326816795393825,0.0011452266480773687,0.0008653276017867029,0.2530081272125244,0.0011045479914173484,0.003694931510835886,0.28368502855300903,0.00135039072483778,0.0013362109893932939,0.3953648507595062,0.0009504889603704214,0.0006787588936276734,0.0017928637098520994,0.0009761955589056015,0.0009282614919357002,0.40024474263191223,0.0013697610702365637,0.0019329108763486147,0.0017816976178437471,0.0006685185362584889,0.0007346516940742731,0.0014225241029635072,0.0005456942599266768,0.002210332080721855,0.0028320951387286186,0.0020922382827848196,0.000765809731092304,0.0010152111062780023,0.000779607449658215,0.0006744607235305011,0.0013529944699257612,0.0010458496399223804,0.0010797494323924184,0.0006746795843355358,0.0007138458313420415,0.0034960657358169556,0.0036468212492763996,0.0007287340704351664,0.000777688343077898,0.002565373433753848,0.0009889034554362297,0.0007480517961084843,0.00306245987303555,0.0019526123069226742,0.0011093721259385347,0.001287594554014504,0.14431847631931305,0.0007353442488238215,0.0019453524146229029,0.005208917427808046,0.010140989907085896,0.005019251722842455,0.007420623674988747,0.004624688532203436,0.008318918757140636,0.007876591756939888,0.006069137714803219,0.008191953413188457,0.006171472370624542,0.07637885957956314,0.008953453972935677,0.007721325382590294,0.00564106460660696,0.0072683002799749374,0.007829179055988789,0.016374092549085617,0.00625577662140131,0.0073653319850564,0.011842488311231136,0.007060108706355095,0.00611778162419796,0.42495477199554443,0.0077255344949662685,0.007026176434010267,0.007391857448965311,0.006276695057749748,0.008472352288663387,0.011263244785368443,0.009615203365683556
330,0.04302635416388512,0.0016594554763287306,0.0010118591599166393,0.0006958952872082591,0.001235134550370276,0.0009053469402715564,0.001352417399175465,0.0006777404341846704,0.001251736655831337,0.0009614652371965349,0.0006967904628254473,0.0012261418160051107,0.0011417597997933626,0.0008639265433885157,0.2482495754957199,0.001100763794966042,0.0036291226278990507,0.24604949355125427,0.0013438609894365072,0.0013292565708979964,0.1364997923374176,0.0009465033072046936,0.0006775311776436865,0.0017801531357690692,0.0009723386610858142,0.0009261831291951239,0.3892669677734375,0.0013635637005791068,0.0019170489395037293,0.0017543279100209475,0.0006671873852610588,0.0007337711867876351,0.001414783764630556,0.0005454287747852504,0.0021989531815052032,0.002805194351822138,0.0019743512384593487,0.0007643367862328887,0.01221911609172821,0.000778393994551152,0.0006732482579536736,0.0013400090392678976,0.0010391783434897661,0.0010781409218907356,0.000672321068122983,0.0007129549048841,0.003481714054942131,0.003636067034676671,0.0007273487863130867,0.0007761757005937397,0.0025450442917644978,0.0009842925937846303,0.0007458823965862393,0.0030441000126302242,0.0019425477366894484,0.0011053505586460233,0.00128032430075109,0.1437053680419922,0.0007339184521697462,0.0019185508135706186,0.005199101287871599,0.010030494071543217,0.005014931317418814,0.007414272055029869,0.004616085439920425,0.008264448493719101,0.007863554172217846,0.006054975092411041,0.008178633637726307,0.006158038973808289,0.07574243098497391,0.008910886943340302,0.007706481963396072,0.005544515326619148,0.007263957988470793,0.007817959412932396,0.01622653380036354,0.006246824748814106,0.007352687418460846,0.011469550430774689,0.007048649247735739,0.006110295187681913,0.43148073554039,0.007714548148214817,0.007018082309514284,0.007381378207355738,0.006269016303122044,0.008466660976409912,0.011033271439373493,0.00894030649214983
331,0.04259118437767029,0.0016468304675072432,0.0010098395869135857,0.0006947987130843103,0.001230478286743164,0.0009039620636031032,0.0013489659177139401,0.0006765822181478143,0.001243140548467636,0.0009577751043252647,0.0006964037893339992,0.0012194681912660599,0.0011383123928681016,0.0008625144837424159,0.2681027352809906,0.001096999505534768,0.003562235040590167,0.22261250019073486,0.0013373037800192833,0.0013224275317043066,0.21615314483642578,0.0009424785966984928,0.0006763345445506275,0.0017677322030067444,0.0009686847915872931,0.0009241183288395405,0.3816945552825928,0.0013574494514614344,0.001901281881146133,0.0017305233050137758,0.0006657913909293711,0.0007326520280912519,0.0014069655444473028,0.0005449620075523853,0.0021880532149225473,0.0027789315208792686,0.0018694456666707993,0.0007628648309037089,0.00887317955493927,0.0007796452264301479,0.0006720303790643811,0.0013279023114591837,0.0010325595503672957,0.0010765399783849716,0.0006699861842207611,0.0007114483159966767,0.0034667314030230045,0.0036255978047847748,0.0007260892307385802,0.0007745501352474093,0.0025246874429285526,0.0009797211969271302,0.0007436891319230199,0.0030254549346864223,0.0019325450994074345,0.0011014285264536738,0.001273182686418295,0.14859166741371155,0.0007324739126488566,0.001890766085125506,0.005189705640077591,0.009924388490617275,0.0050106169655919075,0.007407879922538996,0.004607334733009338,0.008211728185415268,0.007850931026041508,0.00604083389043808,0.008165541104972363,0.006144441664218903,0.0751008689403534,0.00886936578899622,0.007691530045121908,0.005458736792206764,0.007259600795805454,0.007807477843016386,0.016081519424915314,0.0062378584407269955,0.007339683827012777,0.011145461350679398,0.007037182804197073,0.0061027733609080315,0.39134272933006287,0.007703348994255066,0.0070099844597280025,0.007370960433036089,0.0062613291665911674,0.008460979908704758,0.010833054780960083,0.008432836271822453
332,0.04215916246175766,0.001634522806853056,0.0010078033665195107,0.0006936909048818052,0.0012259248178452253,0.0009032281232066453,0.0013455379521474242,0.0034207941498607397,0.0012346324510872364,0.0009541852632537484,0.0006958888843655586,0.0012126392684876919,0.0011350258719176054,0.0008611079538241029,0.3831031024456024,0.001093339640647173,0.0034943853970617056,0.2874022424221039,0.001330744824372232,0.0013157130451872945,0.11461571604013443,0.0009383735014125705,0.0006751587498001754,0.0017555506201460958,0.000965273124165833,0.0009221432846970856,0.37792205810546875,0.001351412502117455,0.0018855354283005,0.001709595089778304,0.000664347258862108,0.0007316639530472457,0.0013990902807563543,0.0005445809219963849,0.0021776100620627403,0.0027533185202628374,0.0017760633490979671,0.0007614585338160396,0.007794266566634178,0.0007762019522488117,0.0006707297870889306,0.001316263573244214,0.0010259897680953145,0.0010749471839517355,0.0006679472862742841,0.0007102570962160826,0.0034510570112615824,0.003615395165979862,0.0007249813643284142,0.000772994477301836,0.0025042970664799213,0.0009751134784892201,0.0007414795691147447,0.003006445476785302,0.001922596711665392,0.0010974877513945103,0.0012661856599152088,0.14284606277942657,0.0007311298977583647,0.00186201895121485,0.0051806773990392685,0.009822496213018894,0.005006303079426289,0.0074014547280967236,0.004598421975970268,0.008160725235939026,0.007838709279894829,0.006026698742061853,0.00815266091376543,0.00613067951053381,0.07445431500673294,0.008828788064420223,0.007676462642848492,0.005383552052080631,0.007255223114043474,0.007797702681273222,0.015938187018036842,0.006228878162801266,0.007326303981244564,0.010857760906219482,0.007025705184787512,0.006095217540860176,0.38585764169692993,0.007691922597587109,0.0070018768310546875,0.007360612973570824,0.006253632716834545,0.008455309085547924,0.010658703744411469,0.008045042864978313
333,0.041730113327503204,0.0016225272556766868,0.0010057073086500168,0.0006925513735041022,0.0012213314184919,0.0009017113479785621,0.0013421304756775498,0.002448923885822296,0.001226260676048696,0.0009505855268798769,0.0006954125128686428,0.0012057388667017221,0.0011319129262119532,0.0008597355335950851,0.5209449529647827,0.001089889439754188,0.003425660077482462,0.31220927834510803,0.001324156066402793,0.0013090937864035368,0.14319708943367004,0.0009344007703475654,0.0006740012322552502,0.0017435979098081589,0.0009620337514206767,0.0009202698711305857,0.37421882152557373,0.00134544656611979,0.0018697860650718212,0.0016910233534872532,0.0006629459676332772,0.0007306226762011647,0.001391236437484622,0.0005441795219667256,0.002167603000998497,0.0027283653616905212,0.0016929851844906807,0.0007599531672894955,0.007142550311982632,0.0007751047960482538,0.0006694549228996038,0.0013050975976511836,0.0010194433853030205,0.00107339839451015,0.0006657761405222118,0.0007090733270160854,0.0034346245229244232,0.003605443052947521,0.0007235315861180425,0.0007715694373473525,0.0024838640820235014,0.000970457389485091,0.0007393128471449018,0.0029869885183870792,0.001912698382511735,0.001093620085157454,0.0012593136634677649,0.1389959454536438,0.0007297656266018748,0.0018326167482882738,0.005171980243176222,0.009724663570523262,0.005001986864954233,0.0073949904181063175,0.004589331801980734,0.008111423812806606,0.007826870307326317,0.0060125598683953285,0.00813995860517025,0.006116752978414297,0.07380273938179016,0.008789177983999252,0.007661274168640375,0.015157033689320087,0.007250824943184853,0.007788511924445629,0.015796000137925148,0.006219880655407906,0.007312535308301449,0.010597947984933853,0.0070142135955393314,0.006087631918489933,0.3822631239891052,0.0076802438125014305,0.006993758492171764,0.007350343279540539,0.006245932076126337,0.008449644781649113,0.010506723076105118,0.0077450633980333805
