Step,silvery-sweep-90,warm-sweep-89,fast-sweep-88,different-sweep-87,glad-sweep-86,apricot-sweep-85,royal-sweep-84,dazzling-sweep-83,zany-sweep-82,divine-sweep-81,comfy-sweep-80,gallant-sweep-79,comfy-sweep-78,zesty-sweep-77,glowing-sweep-76,likely-sweep-75,eternal-sweep-74,glamorous-sweep-73,upbeat-sweep-72,firm-sweep-71,lucky-sweep-69,electric-sweep-70,proud-sweep-68,quiet-sweep-67,graceful-sweep-66,dashing-sweep-65,sparkling-sweep-64,solar-sweep-63,neat-sweep-62,rich-sweep-61,lilac-sweep-60,classic-sweep-59,lively-sweep-58,likely-sweep-57,serene-sweep-56,ethereal-sweep-55,upbeat-sweep-54,zany-sweep-53,breezy-sweep-51,fanciful-sweep-52,whole-sweep-50,helpful-sweep-49,rich-sweep-48,upbeat-sweep-47,colorful-sweep-46,chocolate-sweep-45,dainty-sweep-44,happy-sweep-43,rural-sweep-42,polar-sweep-41,happy-sweep-40,leafy-sweep-39,grateful-sweep-38,ancient-sweep-37,helpful-sweep-36,rich-sweep-35,copper-sweep-34,whole-sweep-33,worthy-sweep-32,rosy-sweep-31,easy-sweep-30,upbeat-sweep-29,sandy-sweep-28,floral-sweep-27,drawn-sweep-26,worthy-sweep-25,atomic-sweep-24,misty-sweep-23,autumn-sweep-21,laced-sweep-22,young-sweep-20,trim-sweep-19,stoic-sweep-18,solar-sweep-17,glowing-sweep-16,sleek-sweep-15,glorious-sweep-14,gallant-sweep-13,lyric-sweep-11,pious-sweep-12,astral-sweep-10,bumbling-sweep-9,azure-sweep-8,proud-sweep-7,fanciful-sweep-6,wandering-sweep-5,frosty-sweep-4,playful-sweep-3,major-sweep-2,devoted-sweep-1
307,0.0010278213303536177,0.0004685258027166128,0.17279976606369019,0.0010456535965204239,0.0006225439137779176,0.11884209513664246,0.0008888400043360889,0.0011481449473649263,0.007032737601548433,0.001511407201178372,0.0028527246322482824,0.020996712148189545,0.0010333640966564417,0.003748752409592271,0.006072730757296085,0.0005201045423746109,0.0005472709890455008,0.0007079244242049754,0.0005844776751473546,0.0011814376339316368,0.0004824671195819974,0.0007206328446045518,0.0005828487919643521,0.000909482769202441,0.0005388885037973523,0.0012445652391761541,0.0011597916018217802,0.00048051757039502263,0.12082699686288834,0.002426272490993142,0.0004457227769307792,0.005206527654081583,0.0019256218802183867,0.00044774397974833846,0.0019301723223179579,0.000661476282402873,0.0006695421761833131,0.0020059365779161453,0.0005124973249621689,0.001836563227698207,0.0004459076444618404,0.0006233039312064648,0.00047552987234666944,0.0004860303015448153,0.0008453641785308719,0.00046519062016159296,0.0006657934281975031,0.0006325446302071214,0.0006383003201335669,0.00049018015852198,0.0007224461296573281,0.0004812974948436022,0.0006436826079152524,0.0007384463679045439,0.0006251500453799963,0.00047590857138857245,0.12923488020896912,0.00043802071013487875,0.00047429633559659123,0.002235851716250181,0.0013590548187494278,0.0026199468411505222,0.005392936524003744,0.0022118128836154938,0.00417434424161911,0.2066216766834259,0.0038801811169832945,0.0025944956578314304,0.0018266553524881601,0.005158853717148304,0.008354372344911098,0.003402837086468935,0.003299207426607609,0.002022349275648594,0.005721765570342541,0.0025706724263727665,0.0009023909224197268,0.005114844534546137,0.001165042631328106,0.006221932824701071,0.0017196668777614832,0.0018787792650982738,0.004968696739524603,0.0042491815984249115,0.0005484972498379648,0.0024604129139333963,0.002645701402798295,0.0005488654715009034,0.0018683199305087328,0.003813294693827629
308,0.0010238813702017069,0.00046787637984380126,0.1718069463968277,0.0010413739364594221,0.0006209764396771789,0.11927008628845215,0.0008861850365065038,0.0011441262904554605,0.006958816200494766,0.0015055965632200241,0.002817560452967882,0.02051239088177681,0.0010294313542544842,0.003706535790115595,0.006000127177685499,0.0005192324169911444,0.0005451018223538995,0.0007061927462927997,0.0005822776001878083,0.0011782918591052294,0.0004816564032807946,0.0007183552952483296,0.0005813970929011703,0.0009076658170670271,0.0005349660641513765,0.0012395993107929826,0.0011554575758054852,0.00048013863852247596,0.12173442542552948,0.002404203172773123,0.00044562917901203036,0.005091390106827021,0.001918624504469335,0.00044738376163877547,0.001899385591968894,0.0006592522840946913,0.0006679496145807207,0.0019855767022818327,0.0005108814802952111,0.001826229621656239,0.00044575752690434456,0.0006219733622856438,0.0004753083048854023,0.00048546891775913537,0.0008400530205108225,0.0004649086040444672,0.0006641952786594629,0.00063097826205194,0.0006363251013681293,0.0004899118794128299,0.0007208819151856005,0.0004809028177987784,0.0006425917963497341,0.0007366376230493188,0.000623490777797997,0.0004751861561089754,0.1094641238451004,0.0004376596480142325,0.0004740623407997191,0.0022161444649100304,0.001350547419860959,0.0026052440516650677,0.005342151038348675,0.0021985063795000315,0.004162275232374668,0.20211610198020935,0.0038507659919559956,0.0025772820226848125,0.0018203858053311706,0.00513704726472497,0.008323932066559792,0.0033834490459412336,0.0032525549177080393,0.0020168740302324295,0.005687713623046875,0.002554791048169136,0.0008984848391264677,0.005104714073240757,0.0011592577211558819,0.006187085527926683,0.0017195623368024826,0.0018720076186582446,0.004942469764500856,0.0042229522950947285,0.0005485680885612965,0.0024532550014555454,0.0026394217275083065,0.0005488021415658295,0.0018607513047754765,0.0037949243560433388
309,0.0010200273245573044,0.00046716962242498994,0.19472908973693848,0.0010370354866608977,0.0006198131595738232,0.1140320748090744,0.0008835793705657125,0.0011402566451579332,0.006886396557092667,0.0014997466932982206,0.0027833429630845785,0.020023325458168983,0.0010254428489133716,0.0036644674837589264,0.005928435828536749,0.0005184704787097871,0.0005428696749731898,0.0007044047815725207,0.000580068735871464,0.0011751455022022128,0.0004808736266568303,0.0007158653461374342,0.0005800658836960793,0.0009058761061169207,0.0005322962533682585,0.0012347301235422492,0.00115132424980402,0.0004797618312295526,0.1176837682723999,0.002382434904575348,0.00044560094829648733,0.004982705228030682,0.0019117007032036781,0.0004469998530112207,0.0018709269352257252,0.000657219032291323,0.0006663440144620836,0.0019653134513646364,0.0005091711645945907,0.0018161111511290073,0.00044556442298926413,0.0006206759717315435,0.00047500862274318933,0.00048493841313757,0.000836866267491132,0.00046468983055092394,0.0006623758818022907,0.0006294536869972944,0.0006345307338051498,0.0004896655445918441,0.0007192790508270264,0.00048056902596727014,0.0006415086681954563,0.0007348633371293545,0.0006218078196980059,0.00047440745402127504,0.15652436017990112,0.0004374209383968264,0.0004737185372505337,0.002197647001594305,0.001341970288194716,0.002590716117992997,0.005291469395160675,0.0021858178079128265,0.004150137770920992,0.1982891708612442,0.0038216738030314445,0.002560478402301669,0.0018141447799280286,0.005115308333188295,0.008293462917208672,0.00336463563144207,0.0032097662333399057,0.0020116164814680815,0.005653975065797567,0.0025390537921339273,0.0008944973233155906,0.0050945463590323925,0.001153967110440135,0.006153957452625036,0.0017195349792018533,0.0018653429578989744,0.004916176665574312,0.004197394475340843,0.0005482978303916752,0.002446193480864167,0.0026330624241381884,0.0005486274603754282,0.0018533064285293221,0.003776892786845565
310,0.0010161722311750054,0.0004664097214117646,0.17254415154457092,0.0010326621122658253,0.0006186269456520677,0.1080445796251297,0.0008808797574602067,0.0011361567303538322,0.0068153380416333675,0.001493858522735536,0.0027500460855662823,0.019532939419150352,0.0010214681969955564,0.0036225798539817333,0.005857626907527447,0.0005179642466828227,0.0005405708216130733,0.000702499586623162,0.0005777773912996054,0.0011719687609001994,0.0004800165188498795,0.0007134911720640957,0.0005786649417132139,0.000904129643458873,0.0005303883808664978,0.0012300066882744431,0.0011469582095742226,0.00047942547826096416,0.11601715534925461,0.0023609469644725323,0.0004453410510905087,0.004880105145275593,0.00190484628546983,0.00044662386062555015,0.0018446126487106085,0.0006550094694830477,0.0006646938854828477,0.0019451853586360812,0.0005072624189779162,0.001806202344596386,0.0004454712034203112,0.0006194086163304746,0.0004748213104903698,0.00048443046398460865,0.0008337422041222453,0.0004644758300855756,0.0006605744129046798,0.0006279433146119118,0.0006327104056254029,0.0004894495359621942,0.0007177803781814873,0.0004801455943379551,0.0006404159357771277,0.0007330803200602531,0.0006202312069945037,0.0004736252303700894,0.1276753544807434,0.0004371683462522924,0.00047358855954371393,0.002180194016546011,0.0013332848902791739,0.002576329279690981,0.005240892060101032,0.0021736857015639544,0.004137920215725899,0.1939171999692917,0.01277762558311224,0.0025440817698836327,0.0018078592838719487,0.005093633662909269,0.008262964896857738,0.0033463723957538605,0.0031704904977232218,0.002006569877266884,0.005620540119707584,0.0025234518107026815,0.0008904237183742225,0.005084339063614607,0.0011490525212138891,0.006122233811765909,0.0017193956300616264,0.0018587741069495678,0.0048898071981966496,0.004172481596469879,0.0005482342676259577,0.0024392239283770323,0.0026266323402523994,0.0005484105786308646,0.0018459716811776161,0.003759182058274746
311,0.001012482214719057,0.0004656939418055117,0.16379348933696747,0.0010282573057338595,0.0006174335139803588,0.12380439043045044,0.0008782489458099008,0.0011322225909680128,0.006745503284037113,0.0014879266964271665,0.0027176374569535255,0.01904372312128544,0.001017563627101481,0.0035809031687676907,0.0057877302169799805,0.0005171478260308504,0.0005383807583712041,0.000700649805366993,0.0005754115991294384,0.001168842427432537,0.0004792459076270461,0.0007111058221198618,0.0005773215088993311,0.0009023972088471055,0.0005284864455461502,0.001225289423018694,0.0011426706332713366,0.00047902140067890286,0.11558012664318085,0.002339722355827689,0.0004451977729331702,0.00478329136967659,0.0018980548484250903,0.0004462573560886085,0.001820269739255309,0.000652902468573302,0.0006630381103605032,0.001925221411511302,0.0005054959328845143,0.0017964980797842145,0.000445343874162063,0.0006180843338370323,0.0004744650505017489,0.00048391471500508487,0.0008308625547215343,0.0004641927662305534,0.0006587312091141939,0.0006264597177505493,0.0006308634765446186,0.0004891889984719455,0.0007163479458540678,0.00047972609172575176,0.0006392846116796136,0.0007313135429285467,0.0006186360260471702,0.0004728655330836773,0.12391052395105362,0.0004370216920506209,0.00047340852324850857,0.0021636453457176685,0.0013244730653241277,0.0025620833039283752,0.005190442316234112,0.002162080956622958,0.004125616978853941,0.1906907558441162,0.009259440936148167,0.002528100274503231,0.0018016432877629995,0.005072025582194328,0.008232436142861843,0.00332862650975585,0.003134382190182805,0.0020017281640321016,0.005587395746260881,0.0025079757906496525,0.0008862661197781563,0.0050740959122776985,0.0011442532995715737,0.0060916561633348465,0.001719324616715312,0.001852282788604498,0.004863351583480835,0.004148256499320269,0.0005481115076690912,0.0024323402903974056,0.0026201452128589153,0.0005483346176333725,0.0018387387972325087,0.0037417656276375055
312,0.001008782652206719,0.00046491684042848647,0.2192174196243286,0.0010237934766337276,0.0006162227364256978,0.11429464817047119,0.0008756027091294527,0.0011282494524493814,0.006676770746707916,0.0014819506322965026,0.0026860821526497602,0.018557008355855942,0.0010136293713003397,0.003539471887052059,0.005718751810491085,0.0005163613823242486,0.000536174513399601,0.0006986789521761239,0.000572988938074559,0.0011656905990093946,0.0004784998018294573,0.000708729843609035,0.0005759014748036861,0.0009006764739751816,0.000526566815096885,0.001220566569827497,0.0011383958626538515,0.00047857456956990063,0.11589743196964264,0.0023187962360680103,0.0004450515261851251,0.004691898822784424,0.0018913224339485168,0.00044576157233677804,0.0017977221868932247,0.0006508096121251583,0.0006614104495383799,0.0019054466392844915,0.0005036743823438883,0.0017869931180030107,0.0004452043795026839,0.0006168064428493381,0.00047421795898117125,0.00048333496670238674,0.0008279523462988436,0.00046398924314416945,0.0006569055840373039,0.0006249496946111321,0.0006289415177889168,0.0004889111733064055,0.000714887457434088,0.0004793506523128599,0.0006380920531228185,0.0007295340765267611,0.0006170779815874994,0.00047197751700878143,0.1163686141371727,0.000436732720118016,0.00047327816719189286,0.0021478738635778427,0.0013155130436643958,0.002547981683164835,0.005140125285834074,0.002150929067283869,0.004113283008337021,0.18791453540325165,0.00858195312321186,0.002512579318135977,0.0017953524366021156,0.005050485488027334,0.008201876655220985,0.003311367239803076,0.0031011467799544334,0.001997085753828287,0.005554524250328541,0.0024926159530878067,0.000882100488524884,0.00506381643936038,0.0011394042521715164,0.006062004715204239,0.001719241263344884,0.0018458515405654907,0.0048368023708462715,0.004124628845602274,0.000548009411431849,0.002425538841634989,0.002613614546135068,0.0005481713451445103,0.0018315976485610008,0.003724620444700122
313,0.001005033846013248,0.00046422769082710147,0.1820671558380127,0.0010192757472395897,0.000614988908637315,0.1077885553240776,0.0008731113048270345,0.0011242283508181572,0.006609022617340088,0.0014759390614926815,0.002655340125784278,0.01807313971221447,0.0010096875485032797,0.003498319536447525,0.005650688428431749,0.0005157010164111853,0.0005338956834748387,0.0006967191584408283,0.0005706229712814093,0.0011624963954091072,0.0004777606809511781,0.0007062150398269296,0.0005745031521655619,0.0008989853668026626,0.0005245704669505358,0.0012158839963376522,0.001134198741056025,0.0004782018659170717,0.11597679555416107,0.00229821540415287,0.00044489235733635724,0.004605365451425314,0.0018846432212740183,0.0004454408772289753,0.0017768130637705326,0.0006487987120635808,0.0006596989114768803,0.001885887235403061,0.0005019369418732822,0.0017776808235794306,0.0004450535634532571,0.0006153875729069114,0.00047397843445651233,0.0004828014934901148,0.0008251410908997059,0.0004637149686459452,0.0006550988182425499,0.000623465224634856,0.0006271149031817913,0.0004886613460257649,0.0007134266779758036,0.00047889177221804857,0.0006370634655468166,0.000727752223610878,0.0006154157454147935,0.0004711548681370914,0.10838168114423752,0.0004364849010016769,0.0004731088411062956,0.002132772235199809,0.0013063875958323479,0.002534023253247142,0.005089964717626572,0.002140176249668002,0.004101209342479706,0.18325269222259521,0.008210409432649612,0.002497579902410507,0.001788916066288948,0.005029017571359873,0.008171266876161098,0.003294560592621565,0.003070513252168894,0.0019926349632441998,0.005521916784346104,0.002477362286299467,0.000877925893291831,0.00505350437015295,0.0011345401871949434,0.006033093668520451,0.00171910529024899,0.0018394787330180407,0.004810153506696224,0.0041018021292984486,0.0005480169202201068,0.0024188130628317595,0.0026070591993629932,0.0005479856044985354,0.0018245369428768754,0.003707726951688528
314,0.0010012662969529629,0.0004634845827240497,0.9919583797454834,0.0010147056309506297,0.0006137234158813953,0.10491631180047989,0.0008703272324055433,0.0011201618472114205,0.0065421489998698235,0.0014698866289108992,0.0026253669057041407,0.017591845244169235,0.0010066838003695011,0.003457483369857073,0.005583573132753372,0.0005152369267307222,0.0005316796014085412,0.0006946978392079473,0.0005680064205080271,0.001159281237050891,0.00047707624617032707,0.0007037029135972261,0.0005731560522690415,0.0008972486248239875,0.0005225666100159287,0.0012112045660614967,0.0011299317702651024,0.0004778481088578701,0.11207786202430725,0.0022778892889618874,0.00044475781032815576,0.004523280076682568,0.0018780140671879053,0.0004449766129255295,0.001757400226779282,0.0006468058563768864,0.0006580163026228547,0.00186656485311687,0.0005001959507353604,0.0017685580532997847,0.0004448930558282882,0.0006140773766674101,0.00047377293230965734,0.00048226662329398096,0.0008223686600103974,0.0004634807410184294,0.0006533784908242524,0.0006219653878360987,0.0006252455641515553,0.0004884109366685152,0.0007120314403437078,0.0004784332704730332,0.0006357509410008788,0.0007259275298565626,0.0006137920427136123,0.0004703777376562357,0.1056804209947586,0.0004362508771009743,0.0004729036591015756,0.002118246629834175,0.00129708182066679,0.002520260401070118,0.005039975047111511,0.0021297726780176163,0.02946583926677704,0.18008953332901,0.007930618710815907,0.0024830824695527554,0.0017823344096541405,0.005007621832191944,0.008140623569488525,0.0032781728077679873,0.0030422681011259556,0.001988370902836323,0.005489562172442675,0.0024622075725346804,0.0008737366879358888,0.00504317507147789,0.0011321045458316803,0.006004760507494211,0.0017190517392009497,0.0018331488827243447,0.004783403128385544,0.004079630132764578,0.000547822390217334,0.002412158763036132,0.0026004959363490343,0.0005478021339513361,0.0018175471341237426,0.003691069083288312
315,0.0009974426357075572,0.00046276356442831457,0.23291851580142975,0.0010101048974320292,0.0006124892388470471,0.10903842002153397,0.0008677770383656025,0.0011160568101331592,0.006476049777120352,0.001463819993659854,0.00259611988440156,0.017112651839852333,0.0010025567607954144,0.0034169992431998253,0.005517405457794666,0.0005144642200320959,0.0005296833114698529,0.000692641013301909,0.0005655363202095032,0.0011560029815882444,0.0004764354962389916,0.0007012160494923592,0.000571665121242404,0.0008955298108048737,0.0005205628112889826,0.001208102679811418,0.0011257798178121448,0.00047748134238645434,0.11291995644569397,0.002257821150124073,0.00044462663936428726,0.004445262718945742,0.001871431595645845,0.0004446057719178498,0.0017393594607710838,0.0006448110798373818,0.0006563514471054077,0.0018474963726475835,0.0004984333063475788,0.001759616658091545,0.0004447830142453313,0.0006126585649326444,0.00047353640547953546,0.00048170844092965126,0.0008195393020287156,0.00046320605906657875,0.0006518478039652109,0.0006204632809385657,0.0006235369946807623,0.00048812184832058847,0.000710640917532146,0.00047801737673580647,0.0006344114663079381,0.0007241195999085903,0.0006121980841271579,0.0004692025249823928,0.10067504644393921,0.00043601737706921995,0.0004728430649265647,0.002104216255247593,0.0012876419350504875,0.0025066507514566183,0.004990180488675833,0.0021196731831878424,0.02195415087044239,0.17698240280151367,0.007697536610066891,0.0024691259022802114,0.001775610027834773,0.004986306186765432,0.008109946735203266,0.0032621719874441624,0.0030161538161337376,0.0019842851907014847,0.005457447841763496,0.002447141334414482,0.0008694718708284199,0.005032828543335199,0.0011302297934889793,0.00597686693072319,0.0017189537174999714,0.0018268446438014507,0.004756547044962645,0.004057994112372398,0.0005478592356666923,0.002405570587143302,0.0025939252227544785,0.0005476306541822851,0.0018106214702129364,0.0036746333353221416
316,0.0009935795096680522,0.0004620671970769763,0.3292151093482971,0.0010054981103166938,0.0006111662369221449,0.1965124011039734,0.0008652101387269795,0.001111895078793168,0.006410629488527775,0.001457723556086421,0.002567557618021965,0.016635196283459663,0.00099890714045614,0.003376908600330353,0.005452191457152367,0.0005137312109582126,0.0005275476723909378,0.0006906010676175356,0.0005631367675960064,0.001152737415395677,0.0004757960559800267,0.0006989621324464679,0.0005701951449736953,0.0008938647224567831,0.0005184442852623761,0.001202744315378368,0.0011247501242905855,0.000477100838907063,0.11396731436252594,0.0022379825823009014,0.0004444925580173731,0.004370945505797863,0.001864903955720365,0.00044425518717616796,0.0017225819174200296,0.000642733764834702,0.0006547034136019647,0.0018286948325112462,0.0004966722335666418,0.0017508500022813678,0.000444611010607332,0.0006112604751251638,0.0004733488312922418,0.00048113425145857036,0.0008167758351191878,0.0004629214236047119,0.0006501400494016707,0.0006189615232869983,0.000621856190264225,0.00048788031563162804,0.0007096572080627084,0.0004778425791300833,0.0006330834585241973,0.0007222844287753105,0.0006105599459260702,0.00046820988063700497,0.09625838696956635,0.00043583381921052933,0.00047260054270736873,0.0020906103309243917,0.0012780586257576942,0.002493186155334115,0.004940612241625786,0.0021098358556628227,0.017914708703756332,0.17319324612617493,0.007496022153645754,0.002455751411616802,0.0017687053186818957,0.0049650780856609344,0.008079229854047298,0.003246526699513197,0.0029919645749032497,0.001980372704565525,0.005425559356808662,0.0024321512319147587,0.0008651316748000681,0.005022456403821707,0.0011283382773399353,0.005949296988546848,0.0017188446363434196,0.001820617588236928,0.004729586187750101,0.004036853089928627,0.0005475811194628477,0.002399045042693615,0.0025873626582324505,0.0005475375801324844,0.0018037499394267797,0.00365840713493526
317,0.000989684951491654,0.00046133148134686053,0.2708553969860077,0.0010008732788264751,0.0006098269368521869,0.11303266137838364,0.0008626737981103361,0.0011076809605583549,0.0063458033837378025,0.0014516082592308521,0.002539623063057661,0.016159411519765854,0.000995464390143752,0.0033372489269822836,0.005387922748923302,0.000513122824486345,0.000525438052136451,0.0006886250921525061,0.0005604937323369086,0.0011494643986225128,0.00047502649249508977,0.0006963292835280299,0.0005687602097168565,0.0008921332191675901,0.0005162986344657838,0.0011980743147432804,0.0011190776713192463,0.0004767182399518788,0.11085058003664017,0.0022183777764439583,0.00044436875032261014,0.004300001077353954,0.0018584260251373053,0.0004439211043063551,0.0017069564200937748,0.0006406796164810658,0.0006530083483085036,0.0018101772293448448,0.000495007960125804,0.0017422533128410578,0.0004445089434739202,0.0006098648882471025,0.0004731267399620265,0.00048060622066259384,0.0008140216232277453,0.00046254409244284034,0.0006484522018581629,0.000617434736341238,0.0006202900549396873,0.000487720244564116,0.0007079076021909714,0.00047725357580929995,0.0006317109800875187,0.0007204227149486542,0.0006089095259085298,0.00046725678839720786,0.09216674417257309,0.00043563320650719106,0.00047242845175787807,0.0020773676224052906,0.0012684944085776806,0.0024798670783638954,0.004891289863735437,0.002100221812725067,0.015181160531938076,0.16708441078662872,0.007318696938455105,0.002442997647449374,0.0017616166733205318,0.0049439407885074615,0.00804847851395607,0.003231222275644541,0.0029695271514356136,0.0019766257610172033,0.005393886007368565,0.002417229115962982,0.0008607098716311157,0.0050120591185987,0.0011265726061537862,0.00592194264754653,0.0017188185593113303,0.0018144825007766485,0.004702518228441477,0.004016171675175428,0.0005474906647577882,0.002392578637227416,0.002580818720161915,0.0005474027129821479,0.0017969238106161356,0.0036423804704099894
318,0.0009857382392510772,0.00046057425788603723,0.20057813823223114,0.0009962241165339947,0.0006085038767196238,0.10902367532253265,0.0008602061425335705,0.001103400019928813,0.006281494628638029,0.0014454873744398355,0.0025122929364442825,0.015685517340898514,0.0009919728618115187,0.003298060270026326,0.005324609577655792,0.0005124684539623559,0.000523306371178478,0.0006864359020255506,0.000557956809643656,0.001146177644841373,0.00047434467705897987,0.0006938989390619099,0.0005673274863511324,0.0008904273854568601,0.0005141667206771672,0.001193871721625328,0.0011146462056785822,0.0004764134355355054,0.10995237529277802,0.00219895550981164,0.00044430544949136674,0.004232084844261408,0.0018519859295338392,0.00044352689292281866,0.001692390302196145,0.0006385455490089953,0.0006514086853712797,0.0017920726677402854,0.000493158760946244,0.0017338256584480405,0.0004443642683327198,0.0006084248889237642,0.00047294219257310033,0.0004801515315193683,0.0008113894145935774,0.0004620288382284343,0.0006467925850301981,0.0006158991018310189,0.0006185808451846242,0.0004874558071605861,0.0007065684185363352,0.00047680194256827235,0.0006305194110609591,0.0007185356807895005,0.0006073278491385281,0.0004661255516111851,0.08831504732370377,0.00043535104487091303,0.00047228034236468375,0.0020644376054406166,0.0012587897945195436,0.002466693287715316,0.0048422496765851974,0.0020907954312860966,0.01330486498773098,0.1618676483631134,0.007160994689911604,0.0024308941792696714,0.0017543600406497717,0.004922914318740368,0.008017690852284431,0.0032163430005311966,0.0029486871790140867,0.0019730383064597845,0.0053624119609594345,0.0024023661389946938,0.0008562022703699768,0.0050016432069242,0.0011249799281358719,0.0058947158977389336,0.0017186510376632214,0.001808362198062241,0.004675344564020634,0.003995912149548531,0.000547402654774487,0.002386166714131832,0.0025742980651557446,0.0005472847260534763,0.0017901358660310507,0.0036265442613512278
319,0.000981742050498724,0.0004598545201588422,0.16573098301887512,0.0009915983537212014,0.0006071117240935564,0.1199217140674591,0.000857634877320379,0.001099108369089663,0.0062176319770514965,0.0014393897727131844,0.0024855341762304306,0.015213962644338608,0.0009884468745440245,0.0032593891955912113,0.005262256134301424,0.0005119366687722504,0.0005212066462263465,0.0006842960137873888,0.0005553770461119711,0.0011428907746449113,0.00047366731450892985,0.0006914637633599341,0.0005658240988850594,0.0008888148004189134,0.0005119324196130037,0.0011896807700395584,0.001111145131289959,0.00047601881669834256,0.10325738787651062,0.002179748145863414,0.00044426298700273037,0.004166932310909033,0.0018455826211720705,0.0004431159177329391,0.001678797765634954,0.0006364992004819214,0.0006496352143585682,0.001774374395608902,0.0004914671881124377,0.0017255598213523626,0.00044417273602448404,0.0006069957744330168,0.00047265738248825073,0.0004796789144165814,0.0008088636677712202,0.0004614518547896296,0.0006451256922446191,0.0006143498467281461,0.0006169726839289069,0.00048719614278525114,0.0007052593864500523,0.0004763841279782355,0.0006289983284659684,0.0007166614523157477,0.000605763983912766,0.0004650210030376911,0.08469237387180328,0.0004351615207269788,0.0004721730656456202,0.0020517795346677303,0.001248923595994711,0.0024536633864045143,0.0047935303300619125,0.0020815241150557995,0.01201355829834938,0.15958568453788757,0.00701964320614934,0.002419461030513048,0.001746879774145782,0.0049020289443433285,0.007986859418451786,0.003201739164069295,0.0029292518738657236,0.0019696028903126717,0.005331126973032951,0.002387549728155136,0.0008516067173331976,0.004991205874830484,0.001123296213336289,0.005867539439350367,0.001718541607260704,0.0018022821750491858,0.004648069851100445,0.003976046107709408,0.0005472509656101465,0.0023798057809472084,0.002567809075117111,0.0005472836783155799,0.0017833812162280083,0.0036108912900090218
320,0.0009777871891856194,0.0004592043114826083,0.1270609349012375,0.0009869450004771352,0.0006057340651750565,0.13472984731197357,0.0008550920756533742,0.0010947594419121742,0.006154146511107683,0.00143332255538553,0.002459275536239147,0.014745312742888927,0.0009849215857684612,0.0032212836667895317,0.0052008614875376225,0.0005113231600262225,0.0005198218277655542,0.0006821113638579845,0.0005528173642233014,0.0011395999463275075,0.00047300575533881783,0.0006889656069688499,0.0005642519681714475,0.000887023052200675,0.0005097313551232219,0.0011854757321998477,0.0011075881775468588,0.0004756994603667408,0.10365933179855347,0.0021607105154544115,0.00044397165765985847,0.004104322288185358,0.001839214819483459,0.0004427203384693712,0.0016660974361002445,0.000634486204944551,0.0006480002775788307,0.0017570280469954014,0.0004899327759630978,0.001717443112283945,0.0004439851618371904,0.0006055125268176198,0.0004724944301415235,0.00047915519098751247,0.0008062983397394419,0.00046099943574517965,0.0006433590315282345,0.0006127803353592753,0.000615330005530268,0.00048697442980483174,0.0007038976182229817,0.00047597684897482395,0.0006275201449170709,0.0007147490978240967,0.0006041501183062792,0.00046391558134928346,0.08127130568027496,0.0004348918446339667,0.0004719169810414314,0.0020393645390868187,0.0012389151379466057,0.002440784592181444,0.004745172336697578,0.0020723785273730755,0.011122224852442741,0.15792307257652283,0.006892106495797634,0.002408701693639159,0.001739143393933773,0.004881264641880989,0.00795599166303873,0.0031873793341219425,0.0029110789764672518,0.0019663251005113125,0.005300015676766634,0.0023727742955088615,0.0008469311287626624,0.0049807545728981495,0.001121659530326724,0.005840344820171595,0.0017184163443744183,0.0017962259007617831,0.004620697349309921,0.003956543281674385,0.0005471320473589003,0.00237349234521389,0.0025613512843847275,0.000547066330909729,0.0017766492674127221,0.003595418529585004
321,0.0009739262168295681,0.0004586251743603498,0.13914084434509277,0.0009823163272812963,0.0006043099565431476,0.2014159858226776,0.0008525171433575451,0.001090425532311201,0.006091030780225992,0.0014273006236180663,0.002433472778648138,0.01428021676838398,0.000981349148787558,0.0031837890855968,0.005140403285622597,0.00575442286208272,0.0005174190155230463,0.0006802681018598378,0.0005502506974153221,0.0011362500954419374,0.0004726236511487514,0.0006864443421363831,0.0005627970676869154,0.0008852898026816547,0.0005087560275569558,0.0011812506709247828,0.0011040398385375738,0.00047538618673570454,0.10159740597009659,0.0021418253891170025,0.0004438284086063504,0.004044027999043465,0.0018328814767301083,0.00044235968380235136,0.0016542082885280252,0.0006325095309875906,0.0006462351302616298,0.0017399981152266264,0.00048813153989613056,0.0017094674985855818,0.0004438339965417981,0.0006040850421413779,0.0004723251913674176,0.00047866313252598047,0.0008037368534132838,0.0004607011505868286,0.0006416282849386334,0.0006112017435953021,0.0006136820302344859,0.0004867622337769717,0.0007025219383649528,0.0004755175905302167,0.0006259250221773982,0.0007127943681553006,0.0006024317117407918,0.00046277028741315007,0.07803906500339508,0.0004346627101767808,0.0004717628180515021,0.0020271469838917255,0.0012287651188671589,0.002428109757602215,0.0046972064301371574,0.0020633439999073744,0.010503727942705154,0.15692611038684845,0.006776315160095692,0.002398608485236764,0.0017311586998403072,0.0048606242053210735,0.007925081066787243,0.0031732372008264065,0.0028940332122147083,0.00196319492533803,0.0052690692245960236,0.002358025638386607,0.000842168228700757,0.004970289766788483,0.0011199916480109096,0.005813071969896555,0.0017182775773108006,0.00179016450420022,0.004593228455632925,0.0039373766630887985,0.0005469611496664584,0.00236722850240767,0.0025549232959747314,0.0005469428724609315,0.0017699352465569973,0.0035801264457404613
