Step,stoic-sweep-90,logical-sweep-89,helpful-sweep-88,astral-sweep-87,dark-sweep-86,good-sweep-84,young-sweep-85,cool-sweep-83,playful-sweep-82,peach-sweep-81,feasible-sweep-79,apricot-sweep-80,northern-sweep-78,good-sweep-77,jolly-sweep-76,treasured-sweep-75,dandy-sweep-74,eager-sweep-73,sage-sweep-72,glowing-sweep-71,lucky-sweep-70,wild-sweep-69,good-sweep-68,winter-sweep-67,super-sweep-66,northern-sweep-65,peachy-sweep-64,youthful-sweep-63,worldly-sweep-62,solar-sweep-61,peachy-sweep-60,azure-sweep-59,rare-sweep-58,genial-sweep-57,sleek-sweep-56,smooth-sweep-55,upbeat-sweep-54,classic-sweep-53,vocal-sweep-52,fanciful-sweep-51,restful-sweep-50,logical-sweep-49,firm-sweep-48,sleek-sweep-47,absurd-sweep-46,deep-sweep-45,summer-sweep-44,spring-sweep-43,amber-sweep-42,eternal-sweep-41,confused-sweep-40,vivid-sweep-39,honest-sweep-38,efficient-sweep-37,lyric-sweep-36,glorious-sweep-35,legendary-sweep-34,devout-sweep-33,flowing-sweep-32,fiery-sweep-31,gentle-sweep-30,effortless-sweep-29,fragrant-sweep-28,deep-sweep-27,ruby-sweep-26,morning-sweep-25,gallant-sweep-24,balmy-sweep-23,exalted-sweep-22,devout-sweep-21,splendid-sweep-20,stellar-sweep-18,daily-sweep-19,hopeful-sweep-17,dulcet-sweep-16,major-sweep-15,twilight-sweep-14,amber-sweep-13,worthy-sweep-12,balmy-sweep-11,feasible-sweep-10,proud-sweep-9,scarlet-sweep-8,spring-sweep-7,ancient-sweep-5,classic-sweep-6,iconic-sweep-4,golden-sweep-3,bumbling-sweep-2,cerulean-sweep-1
362,0.22354719042778015,0.001388829667121172,0.000944289960898459,0.0006571285193786025,0.0010917511535808444,0.0012466078624129295,0.0008634381229057908,0.0008657599100843072,0.0010381772881373763,0.0008606792544014752,0.0010080205975100398,0.0006798604736104608,0.0010503423400223255,0.0008145119063556194,0.029426725581288338,0.0009974585846066475,0.0018449713243171573,0.03198162093758583,0.0011526772286742926,0.001132108853198588,0.16303478181362152,0.0008272239356301725,0.0006453779060393572,0.0014306033262982965,0.0009049816871993244,0.0008695449796505272,0.016113875433802605,0.0011925646103918552,0.0014317987952381372,0.0015024831518530846,0.0006229229038581252,0.0007022880017757416,0.0011747654061764479,0.0005313680157996714,0.0019803366158157587,0.0032623091246932745,0.0010153165785595775,0.0007156265783123672,0.0025434766430407763,0.0007415916188620031,0.0006302207475528121,0.0010730279609560966,0.0008639859152026474,0.001029257196933031,0.0006079361191950738,0.0006685067201033235,0.0030256202444434166,0.0032415210735052824,0.0006832651561126113,0.0007308411877602339,0.006800507195293903,0.00113953766413033,0.0006764621939510107,0.002126202452927828,0.001640403177589178,0.0009920734446495771,0.0010725782485678792,0.036366671323776245,0.0006924292538315058,0.0012762737460434437,0.004946175497025251,0.006964684929698706,0.007200504653155804,0.004978483077138662,0.03091132827103138,0.02537614293396473,0.007187264040112495,0.0056057521142065525,0.0073989322409033775,0.006012412719428539,0.009241582825779915,0.007145729847252369,0.007556975819170475,0.006809073034673929,0.00999818742275238,0.007581260986626148,0.02103985846042633,0.005954928696155548,0.007069003768265247,0.007886257953941822,0.007581892888993025,0.006668414454907179,0.29510194063186646,0.006870107725262642,0.007585830986499786,0.00721176341176033,0.016682352870702744,0.00531590823084116,0.009165715426206589,0.006458345800638199
363,0.28214704990386963,0.0013832926051691175,0.0009420029236935079,0.0006564432405866683,0.001087680459022522,0.0012435149401426315,0.0008621071465313435,0.0008608989883214235,0.001032702042721212,0.0008590217330493033,0.0010046124225482345,0.0006846173782832921,0.001044685603119433,0.0008127724286168814,0.02916719764471054,0.0009948017541319132,0.001816661679185927,0.031727101653814316,0.0011483809212222695,0.001125992275774479,0.19804035127162933,0.0008236165158450603,0.0006443432066589594,0.0014206607593223453,0.0009035711409524083,0.0008671277901157737,0.015968704596161842,0.0011877461802214384,0.0014213158283382654,0.0014993897639214993,0.0006218374473974109,0.0007012159330770373,0.0011674950364977121,0.0005309730186127126,0.0019749102648347616,0.0031999158672988415,0.0010079967323690653,0.0007140536908991635,0.0024864536244422197,0.0007403360796160996,0.0006288430886343122,0.0010667494498193264,0.0008595619583502412,0.0010276116663590074,0.0006064235349185765,0.0006669975118711591,0.0030085269827395678,0.003234120551496744,0.0006817427929490805,0.000729748047888279,0.006088670343160629,0.0011374227469787002,0.0006745035061612725,0.002095945179462433,0.001630640821531415,0.0009886667830869555,0.0010667553870007396,0.035973746329545975,0.0006914195255376399,0.0012645754031836987,0.004935644567012787,0.006960179656744003,0.007192892953753471,0.004973853938281536,0.026017624884843826,0.02506262995302677,0.0071744732558727264,0.005589026026427746,0.0073736500926315784,0.005984308663755655,0.00917449314147234,0.0071268086321651936,0.007551131770014763,0.0067459531128406525,0.009950506500899792,0.007573836017400026,0.020924322307109833,0.005945080891251564,0.007052622269839048,0.007836597971618176,0.007577579002827406,0.00665583461523056,0.22596991062164307,0.0068625640124082565,0.007576920557767153,0.00719547038897872,0.016490448266267776,0.005290416534990072,0.009090276435017586,0.006451851688325405
364,0.4735147953033447,0.0013778238790109754,0.0009398224065080285,0.0006553417770192027,0.0010835326975211501,0.001240405603311956,0.0008606576593592763,0.0008563038427382708,0.001027190126478672,0.0008574302773922682,0.0010012250859290361,0.0006797759560868144,0.0010415654396638274,0.0008111842325888574,0.028913777321577072,0.0009921673918142915,0.0017900794045999646,0.031476981937885284,0.0011441210517659783,0.0011199468281120062,0.1545933485031128,0.0008216721471399069,0.0006433525122702122,0.001410854747518897,0.0009021635632961988,0.0008653986733406782,0.015822071582078934,0.0011829226277768612,0.0014113152865320444,0.001496333396062255,0.0006206724792718887,0.0007002442725934088,0.0011601242003962398,0.0005304992664605379,0.0019694536458700895,0.00314428866840899,0.001000839751213789,0.0007123735267668962,0.0024321069940924644,0.0007390240207314491,0.00062750797951594,0.0010606000432744622,0.0008547903271391988,0.001025964505970478,0.0006050041411072016,0.0006654377211816609,0.002991913817822933,0.003226670902222395,0.0006800179835408926,0.0007286347099579871,0.005668518599122763,0.0011352982837706804,0.0006725104176439345,0.0020664469338953495,0.001620845403522253,0.0009858395205810666,0.0010609199525788426,0.03557843342423439,0.0006903697503730655,0.0012532406253740191,0.004924745764583349,0.00695565901696682,0.007185162045061588,0.00496917637065053,0.022927213460206985,0.024746933951973915,0.00716138631105423,0.005572005640715361,0.007349856197834015,0.005957809742540121,0.009111271239817142,0.007107879966497421,0.007545535918325186,0.0066888052970170975,0.009903531521558762,0.007566343527287245,0.02080800011754036,0.005935210734605789,0.007035876624286175,0.0077924421057105064,0.00757322832942009,0.006643201224505901,0.20952044427394867,0.006855028215795755,0.0075679803267121315,0.007179821375757456,0.016301129013299942,0.005264756735414267,0.009020280092954636,0.00644538551568985
365,0.32767024636268616,0.0013724230229854584,0.0009377194801345468,0.0006540603935718536,0.0010792904067784548,0.0012373133795335889,0.0008611252997070551,0.0008520146366208792,0.0010217295493930578,0.0008558351546525955,0.000998026691377163,0.0006781745469197631,0.0010389784583821893,0.0008096077363006771,0.028666390106081963,0.0009894981049001217,0.0017651948146522045,0.031230824068188667,0.0011398482602089643,0.0011139102280139923,0.2943025529384613,0.0008200146839953959,0.0006422445294447243,0.0014010275481268764,0.0009007538901641965,0.0008636546554043889,0.015673961490392685,0.0011780880158767104,0.001401794608682394,0.0014933093916624784,0.0006194407469592988,0.0006994399009272456,0.001152670942246914,0.0005299174226820469,0.0019639714155346155,0.0030942780431360006,0.0009939437732100487,0.0007107255514711142,0.0023803371004760265,0.0007377293077297509,0.0006260511581785977,0.001054443302564323,0.0008505716687068343,0.0010242948774248362,0.0006034882972016931,0.000664160237647593,0.002975775394588709,0.00321918074041605,0.0006783785065636039,0.0007274877862073481,0.005378718487918377,0.0011331751011312008,0.0006705555133521557,0.002037839964032173,0.001611016457900405,0.0009823738364502788,0.0010552193270996213,0.03518074005842209,0.0006893120007589459,0.0012422201689332724,0.0049134488217532635,0.006951120216399431,0.007177287247031927,0.004964448511600494,0.02088845893740654,0.024429095908999443,0.007147978059947491,0.005554683040827513,0.007327023893594742,0.005932698957622051,0.009051726199686527,0.007088992279022932,0.007540071848779917,0.006637074053287506,0.009857208468019962,0.0075587802566587925,0.020690839737653732,0.005925321951508522,0.007018750067800283,0.0077533782459795475,0.007568839006125927,0.0066305119544267654,0.20471036434173584,0.006847501266747713,0.007559013552963734,0.007164806127548218,0.01611446775496006,0.005238971207290888,0.008955206722021103,0.0064389375038445
366,0.33285975456237793,0.0013670847984030843,0.0009355556103400886,0.000652969116345048,0.0010749634820967913,0.0012342189438641071,0.0008584781317040324,0.000847899354994297,0.0010162837570533156,0.0008541999850422144,0.0009947376092895865,0.0006775405490770936,0.001036369358189404,0.0008078670944087207,0.028424948453903198,0.0009868440683931112,0.0017419391078874469,0.03098815679550171,0.001135562313720584,0.0011079397518187761,0.23848699033260345,0.0008183878380805254,0.0006412265938706696,0.0013911924324929714,0.0008993468363769352,0.0008618749561719596,0.015524367801845074,0.0011732347775250673,0.0013928203843533993,0.001490312977693975,0.0006182672805152833,0.0006984982755966485,0.001145109417848289,0.0005294574657455087,0.0019584428519010544,0.003048935439437628,0.0009872039081528783,0.0007091892184689641,0.0023310473188757896,0.0007374499109573662,0.0006246367120184004,0.001048239297233522,0.0008462813566438854,0.0010226006852462888,0.0006021696608513594,0.0006625626119785011,0.0029601058922708035,0.0032116109505295753,0.000676675932481885,0.0007263387087732553,0.005159445106983185,0.001131021068431437,0.0006686468841508031,0.0020102662965655327,0.0016011365223675966,0.0009790053591132164,0.0010494486195966601,0.03478074073791504,0.0006882656016387045,0.0012315339408814907,0.004901754669845104,0.006946556735783815,0.007169265300035477,0.004959671292454004,0.019503828138113022,0.02410920150578022,0.00713429506868124,0.00553705170750618,0.007304944097995758,0.005908801220357418,0.008995608426630497,0.007070146035403013,0.007534722797572613,0.00659026438370347,0.009811509400606155,0.0075511448085308075,0.020572872832417488,0.005915413610637188,0.0070012276992201805,0.007718981243669987,0.007564406841993332,0.006617764011025429,0.20268797874450684,0.006839984096586704,0.00755001325160265,0.007150224409997463,0.015930460765957832,0.00521313538774848,0.008894560858607292,0.006432502064853907
367,0.3189167082309723,0.0013618090888485312,0.0009333484922535717,0.0006519200396724045,0.0010705696186050773,0.0012311168247833848,0.0008567858603782952,0.0008439586381427944,0.0010114694014191628,0.0008524067234247923,0.0009915288537740707,0.0006769290193915367,0.001033709617331624,0.0008070646435953677,0.028189372271299362,0.000984154874458909,0.0017201944720000029,0.03074854612350464,0.0011312952265143394,0.001102148205973208,0.2162391096353531,0.0008168863714672625,0.0006401175050996244,0.0013817816507071257,0.0008979667909443378,0.000860073312651366,0.01537325605750084,0.001168403890915215,0.0013842815533280373,0.0014873406616970897,0.0006170605192892253,0.0006975297583267093,0.0011396572226658463,0.000528963515534997,0.0019528598058968782,0.0030074722599238157,0.0009806326124817133,0.0007077531772665679,0.00228413799777627,0.0007355085690505803,0.0006232205778360367,0.0010421167826279998,0.000841943547129631,0.0010208836756646633,0.000600888452026993,0.0006608315161429346,0.0029448778368532658,0.0032039559446275234,0.0006750257452949882,0.0007251661736518145,0.004981383215636015,0.0011288353707641363,0.0006665180553682148,0.0019840593449771404,0.0015912055969238281,0.0009758610976859927,0.0010436495067551732,0.034378428012132645,0.0006871858495287597,0.0012216197792440653,0.004889658652245998,0.006941965781152248,0.007161124609410763,0.004954839125275612,0.01854093372821808,0.023787306621670723,0.0071202898398041725,0.0055191102437675,0.007283520419150591,0.005885976366698742,0.008942720480263233,0.007051331922411919,0.007529480382800102,0.006547874771058559,0.009766384027898312,0.0075434353202581406,0.020454103127121925,0.005905499681830406,0.006983292289078236,0.007688706275075674,0.007559932768344879,0.0066049546003341675,0.20215469598770142,0.006832475773990154,0.007541028317064047,0.007136015687137842,0.01574920117855072,0.005187285598367453,0.008837948553264141,0.0064260754734277725
368,0.46201223134994507,0.0013565890258178115,0.0009311082540079951,0.0006508238730020821,0.0010661850683391094,0.0032763248309493065,0.0008553968509659171,0.0008403117535635829,0.0010062685469165444,0.0008520052651874721,0.0009883212624117732,0.0006762953707948327,0.0010310015641152859,0.0008048155577853322,0.02795950509607792,0.0009814483346417546,0.001699870452284813,0.03051157481968403,0.0011270312825217843,0.001096460153348744,0.19688726961612701,0.0008153270464390516,0.0006404786836355925,0.001372411847114563,0.0008965962915681303,0.0008582313312217593,0.015220660716295242,0.0011635945411399007,0.001376102794893086,0.0014843897661194205,0.0006158287869766355,0.0006966325454413891,0.0011349520646035671,0.0005284467479214072,0.0019472171552479267,0.002969246357679367,0.0009742050897330046,0.0007062689983285964,0.002239493653178215,0.0007339458679780364,0.0006218687049113214,0.00103633978869766,0.0008375352481380105,0.0010191367473453283,0.0005995540996082127,0.0006592147401534021,0.002930066082626581,0.0031962126959115267,0.0006739723030477762,0.0007240968989208341,0.00482925632968545,0.0011266173096373677,0.0006644823588430882,0.0019592195749282837,0.0015812262427061796,0.0009726741118356586,0.0010379316518083215,0.033973824232816696,0.000686132931150496,0.001212105737067759,0.004877142608165741,0.00693734223023057,0.007152837701141834,0.004949956201016903,0.017855552956461906,0.02346351183950901,0.007106042932718992,0.005500852596014738,0.007262682542204857,0.005864097271114588,0.008892862126231194,0.007032561581581831,0.007524343207478523,0.006509440019726753,0.00972177367657423,0.007535650860518217,0.020334521308541298,0.005895568989217281,0.006964919622987509,0.007662060670554638,0.0075554149225354195,0.0065920972265303135,0.20294688642024994,0.006824973504990339,0.007532018702477217,0.007122117560356855,0.015570689924061298,0.0051614949479699135,0.008785048499703407,0.006419654469937086
369,0.8594355583190918,0.0013514210004359484,0.0009289297158829868,0.0006498182192444801,0.0010618080850690603,0.002303199376910925,0.0008540503331460059,0.0008368457201868296,0.0010015183361247182,0.0008493665372952819,0.0009851427748799324,0.000675661489367485,0.0010282538132742047,0.0008029235177673399,0.027735242620110512,0.000978707568719983,0.0016808758955448866,0.030276859179139137,0.0011227841023355722,0.0010907546384260058,0.25671061873435974,0.0008137015393003821,0.0006382323335856199,0.0013636156218126416,0.0008952264906838536,0.0008565944153815508,0.015066579915583134,0.0011588070774450898,0.0013689864426851273,0.0014814571477472782,0.000615398574154824,0.000695686147082597,0.0011302800849080086,0.0005280139157548547,0.0019415125716477633,0.00293373572640121,0.0009679454378783703,0.0007048252155072987,0.0021970104426145554,0.0007326657650992274,0.0006203127559274435,0.0010306616313755512,0.0008330770651809871,0.0010173623450100422,0.0005982078146189451,0.000657632015645504,0.002915663179010153,0.003188377246260643,0.000671898596920073,0.0007229805341921747,0.004694879055023193,0.0011243622284382582,0.0006624443922191858,0.0019358050776645541,0.0015712007880210876,0.000969408021774143,0.0010322039015591145,0.03356701508164406,0.0006850388017483056,0.0012032011291012168,0.00486422423273325,0.006932682357728481,0.007144405040889978,0.004945014137774706,0.01735522411763668,0.023137930780649185,0.0070913792587816715,0.005482278298586607,0.007242396008223295,0.0058430577628314495,0.008845848962664604,0.006932850461453199,0.007519311737269163,0.006474550347775221,0.009677673690021038,0.007527788169682026,0.02021416462957859,0.005885624792426825,0.006946098059415817,0.007638539187610149,0.007550849579274654,0.006579182576388121,0.20156747102737427,0.006817477755248547,0.0075229802168905735,0.007108477875590324,0.015395024791359901,0.005135812796652317,0.008735536597669125,0.0064132362604141235
370,0.6836955547332764,0.0013463256182149053,0.0009265732951462269,0.0006486630882136524,0.0010575023479759693,0.0019417626317590475,0.0008526893216185272,0.000833628058899194,0.0009968713857233524,0.000847465475089848,0.0009820957202464342,0.000674997630994767,0.0010254851076751947,0.0008012287435121834,0.027516501024365425,0.0009759186650626361,0.001663133269175887,0.030044034123420715,0.0011186033952981234,0.001085029449313879,0.2034478485584259,0.0008121712598949671,0.0006371946656145155,0.0013548658462241292,0.0008938582614064217,0.0008547918405383825,0.014911036007106304,0.0011540028499439359,0.0013610227033495903,0.001478544669225812,0.0006134496070444584,0.0006947328802198172,0.0011256954167038202,0.0005275074508972466,0.0019357416313141584,0.0029004975222051144,0.0009618420153856277,0.0007033486617729068,0.0021565714851021767,0.0007313818787224591,0.0006188476108945906,0.0010249709011986852,0.0008285673102363944,0.0010155643103644252,0.0005968205514363945,0.0006559959147125483,0.0029017103370279074,0.003180502448230982,0.0006703556864522398,0.0007216624799184501,0.004573651123791933,0.001122073968872428,0.0006604176014661789,0.001914100837893784,0.0015611326089128852,0.0009661053773015738,0.0010264457669109106,0.033157967031002045,0.0006839040433987975,0.0011946483282372355,0.00485090259462595,0.006927981972694397,0.007135862484574318,0.00494000967592001,0.01697896420955658,0.02281065657734871,0.007076260168105364,0.0054633887484669685,0.007222592830657959,0.005822763312608004,0.008801472373306751,0.029952704906463623,0.007514381315559149,0.006442822050303221,0.009634057059884071,0.00751984678208828,0.0200930368155241,0.005875665228813887,0.006926800590008497,0.007617684081196785,0.007546236738562584,0.006566195748746395,0.20065855979919434,0.00680998619645834,0.007513888645917177,0.007095036096870899,0.015222280286252499,0.005110316444188356,0.008689148351550102,0.006406822241842747
371,0.2771512269973755,0.0013413470005616546,0.0009243290405720472,0.0006475587142631412,0.0010531768202781677,0.0017810710705816746,0.0008524947334080935,0.0008305947994813323,0.0009921728633344173,0.0008457847870886326,0.000979052041657269,0.0006743173580616713,0.0010226549347862601,0.0007995403720997274,0.027303073555231094,0.0009730855235829949,0.001646557473577559,0.02981271967291832,0.0011144467862322927,0.0010793482651934028,0.2857450842857361,0.0008106236346065998,0.0006362496642395854,0.0013461539056152105,0.0008924963767640293,0.0008528059115633368,0.014754027128219604,0.001149162882938981,0.001353950472548604,0.0014756593154743314,0.0006122388876974583,0.0006937592988833785,0.001121096545830369,0.0005268828244879842,0.00192989781498909,0.002869180403649807,0.0009559110039845109,0.0007019081967882812,0.0021180654875934124,0.0007300492725335062,0.0006173690198920667,0.0010192019399255514,0.0008239866001531482,0.0010137349599972367,0.000595541438087821,0.0006544351344928145,0.0028881917241960764,0.0031725335866212845,0.0006687850691378117,0.000720445706974715,0.004462806042283773,0.0011197531130164862,0.0006585727096535265,0.0018940229201689363,0.0015510257799178362,0.0009627722902223468,0.0010206486331298947,0.03274662047624588,0.0006827797624282539,0.0011863135732710361,0.004837299231439829,0.006923236884176731,0.007425216026604176,0.004934949800372124,0.016686275601387024,0.022481847554445267,0.00706063536927104,0.0054441834799945354,0.007203246466815472,0.005803132429718971,0.008759577758610249,0.029792753979563713,0.007509554270654917,0.006413902621716261,0.009590862318873405,0.007511843927204609,0.019971152767539024,0.005865693558007479,0.006907003000378609,0.007599062751978636,0.007541575934737921,0.006553131155669689,0.1993209272623062,0.006802498362958431,0.007504756096750498,0.0070817479863762856,0.015052421018481255,0.005085045471787453,0.00864566769450903,0.0064004091545939445
372,0.25943878293037415,0.0013364451006054878,0.0009219305356964469,0.0006463422323577106,0.0010488283587619662,0.001695231068879366,0.0008506870362907648,0.0008276792941614985,0.0009874203242361546,0.0008440610836260021,0.0009760739048942924,0.0006736324867233634,0.001019775401800871,0.0007979642832651734,0.027094779536128044,0.0009702376555651426,0.0016310003120452166,0.029582593590021133,0.0011103630531579256,0.0010738641722127795,0.20911763608455658,0.0008119577541947365,0.0006352304480969906,0.0013374870177358389,0.0008911500917747617,0.0008510215557180345,0.014595585875213146,0.0011445720447227359,0.001347138313576579,0.0014728085370734334,0.0006110009853728116,0.0006927830399945378,0.0011165899923071265,0.0005263531347736716,0.001923976931720972,0.0028394993860274553,0.0009501199820078909,0.0007003990467637777,0.002081381855532527,0.0007287164335139096,0.0006158793112263083,0.0010133595205843449,0.0008194770198315382,0.0010118732461705804,0.000594101962633431,0.000652892398647964,0.0028750114142894745,0.00316446740180254,0.0006672731833532453,0.0007194961654022336,0.004360585007816553,0.001117395469918847,0.0006566036609001458,0.001875531510449946,0.001540884841233492,0.0009593722643330693,0.0010148262372240424,0.032333020120859146,0.0006817133980803192,0.0011781885987147689,0.004823455587029457,0.006918441504240036,0.007390307262539864,0.004929832182824612,0.0164499469101429,0.02215159311890602,0.007044457830488682,0.005424665752798319,0.007184330374002457,0.005784101318567991,0.008719921112060547,0.02943805232644081,0.007504830602556467,0.0063874549232423306,0.009548088535666466,0.0075037600472569466,0.019848443567752838,0.005855709780007601,0.006886724382638931,0.007582294754683971,0.007536872290074825,0.006539984606206417,0.19903019070625305,0.006795011926442385,0.007495569996535778,0.00706856232136488,0.014885579235851765,0.005060066003352404,0.008604871109127998,0.0063939993269741535
373,0.26447224617004395,0.0013315890682861209,0.0009196331957355142,0.0006452107336372137,0.001044533564709127,0.0016412991099059582,0.0008488278836011887,0.0008248603553511202,0.0009827387984842062,0.0008423638646490872,0.0009731329046189785,0.000672929163556546,0.00101715256460011,0.0007962162490002811,0.026891469955444336,0.0009673509048298001,0.001616351306438446,0.029353365302085876,0.0011062448611482978,0.0010684854350984097,0.18766675889492035,0.0029180264100432396,0.0006342192646116018,0.0013288818299770355,0.0008898135274648666,0.000849053030833602,0.014435729011893272,0.0011398367350921035,0.001340530696325004,0.0014699692837893963,0.0006097357254475355,0.0006920736050233245,0.0011120755225419998,0.0005258095916360617,0.0019179751398041844,0.0028112162835896015,0.0009444827446714044,0.0006988641107454896,0.0020464020781219006,0.0007273403462022543,0.0006143577629700303,0.0010076701873913407,0.0008153594098985195,0.001009975909255445,0.0005931031191721559,0.0006512625841423869,0.002862101886421442,0.003156328108161688,0.0006657218327745795,0.000718143826816231,0.004265796393156052,0.0011149982456117868,0.0006547296652570367,0.0018586330115795135,0.001530720037408173,0.0009558978490531445,0.0010089472634717822,0.031917326152324677,0.0006804991280660033,0.0011702559422701597,0.004809296689927578,0.00691359443590045,0.007366623729467392,0.0049246493726968765,0.016251424327492714,0.02182004414498806,0.0070276567712426186,0.005404843017458916,0.007165832910686731,0.005765610374510288,0.008682324551045895,0.029087204486131668,0.007500207982957363,0.006363188847899437,0.00950575340539217,0.007495592348277569,0.01972498558461666,0.0058457148261368275,0.006865929812192917,0.007567043881863356,0.007532119285315275,0.006526753306388855,0.1984461545944214,0.006787527352571487,0.007486328948289156,0.007055436260998249,0.014721803367137909,0.00503541762009263,0.008566565811634064,0.006387592293322086
374,0.31045040488243103,0.0013267736649140716,0.0009173306170850992,0.0006440308061428368,0.0010401882464066148,0.001603212091140449,0.0008474400965496898,0.0008221451425924897,0.000977986492216587,0.0008406888809986413,0.0009702541865408421,0.0006723281112499535,0.0010140594094991684,0.0007944229291751981,0.0266929492354393,0.0009644137462601066,0.001602527336217463,0.029124725610017776,0.0011029209708794951,0.0010633248602971435,0.21575701236724854,0.010471107438206673,0.0006334373028948903,0.0013203148264437914,0.0008885021670721471,0.0008472180925309658,0.014274475164711475,0.0011351783759891987,0.0013341405428946018,0.001467140973545611,0.0006084619089961052,0.0006908574141561985,0.0011075931834056973,0.0005252985283732414,0.0019118883647024632,0.0027841348201036453,0.0009389769984409213,0.0006973542040213943,0.002013023477047682,0.0007260394631884992,0.00061278126668185,0.0010019977344200015,0.0008108880138024688,0.0010080429492518306,0.0005920595140196383,0.0006497196736745536,0.002849420066922903,0.003148093819618225,0.0006641917861998081,0.000716918264515698,0.004177579656243324,0.0011125726159662008,0.0006527682999148965,0.0018431596690788865,0.001520541962236166,0.0009534618584439158,0.0010030148550868034,0.03149969503283501,0.0006793087814003229,0.0011624977923929691,0.004794842563569546,0.006908689625561237,0.007345546502619982,0.004919399041682482,0.01607845537364483,0.021487360820174217,0.007010176777839661,0.005384719930589199,0.007147760596126318,0.0057476288639009,0.008646614849567413,0.028741054236888885,0.007495683152228594,0.006340852472931147,0.009463869966566563,0.007487338036298752,0.019600694999098778,0.005835709627717733,0.006844555493444204,0.007553020026534796,0.007527317386120558,0.006513429805636406,0.197909414768219,0.006780040450394154,0.007477025967091322,0.007042327895760536,0.01456111203879118,0.02024904265999794,0.008530596271157265,0.006381189450621605
375,0.23789186775684357,0.0013220078544691205,0.0009150301339104772,0.0006428433698602021,0.0010358293075114489,0.0015741934766992927,0.0008460716344416142,0.0008195241680368781,0.0009731636964716017,0.0008390319999307394,0.0009674497996456921,0.0006717459764331579,0.0010111889569088817,0.000792679435107857,0.026499006897211075,0.0009637094335630536,0.0015894034877419472,0.0288963932543993,0.001098833978176117,0.0010583063121885061,0.18065176904201508,0.008502533659338951,0.0006323452107608318,0.0013117985799908638,0.0008872135076671839,0.0008455955539830029,0.014111842960119247,0.0011305888183414936,0.0013279207050800323,0.001464322442188859,0.0006071382667869329,0.0006899088621139526,0.0011031542671844363,0.0005247563240118325,0.0019057125318795443,0.0027581031899899244,0.0009336190996691585,0.0006958048907108605,0.001981136854737997,0.0007246463792398572,0.000611146620940417,0.0009962392505258322,0.0008068766910582781,0.001006080536171794,0.0005910403560847044,0.0006481104646809399,0.0028369310311973095,0.0031397577840834856,0.0006626570830121636,0.0007157607469707727,0.004095309879630804,0.0011101235868409276,0.0006507986690849066,0.0018289387226104736,0.0015103861223906279,0.0009495079284533858,0.0009970309911295772,0.031080204993486404,0.0006781401461921632,0.0011548944748938084,0.00478013139218092,0.006903723813593388,0.007326371967792511,0.004914078861474991,0.01592249982059002,0.021153714507818222,0.006992056034505367,0.005364308133721352,0.007130112033337355,0.0057300967164337635,0.008612620644271374,0.028399722650647163,0.00749125936999917,0.006320212036371231,0.009422406554222107,0.007478994783014059,0.019475549459457397,0.0058256955817341805,0.006822570227086544,0.007539978716522455,0.007522460538893938,0.011849800124764442,0.1979641169309616,0.006772550288587809,0.00746765686199069,0.007029262837022543,0.01440359652042389,0.018255550414323807,0.008496788330376148,0.006374792195856571
376,0.22843024134635925,0.001317269867286086,0.0009129183599725366,0.0006416189717128873,0.0010314248502254486,0.0015509091317653656,0.0008446606807410717,0.0008169813663698733,0.0009682829841040075,0.0008374423487111926,0.0009645345853641629,0.000670863373670727,0.0010094338795170188,0.0007909837877377868,0.02630947344005108,0.0009601167403161526,0.0015768746379762888,0.028668086975812912,0.0010947645641863346,0.00105343631003052,0.17619021236896515,0.007390445098280907,0.0006311160977929831,0.0013035746524110436,0.0008859127410687506,0.0008436301723122597,0.013947870582342148,0.0011259487364441156,0.001321862218901515,0.0014615132240578532,0.0006058239960111678,0.000688956119120121,0.0010987656423822045,0.0005242925835773349,0.0018994437996298075,0.002732995431870222,0.0009283936815336347,0.0006942071486264467,0.0019506476819515228,0.000723272911272943,0.0006095838034525514,0.0009905510814860463,0.0008028775919228792,0.0010040962370112538,0.0005900237592868507,0.0006471149972639978,0.0028246038127690554,0.0031313193030655384,0.0006610974669456482,0.0007145754061639309,0.004018486011773348,0.0011076449882239103,0.000648773624561727,0.0018158459570258856,0.0015002527507022023,0.0009463069727644324,0.0009909968357533216,0.03065897524356842,0.0006769886240363121,0.0011474629864096642,0.010387973859906197,0.006898839958012104,0.007308420725166798,0.0049086883664131165,0.015777813270688057,0.020819293335080147,0.0069730691611766815,0.00534363416954875,0.007112850900739431,0.005712977144867182,0.00858017522841692,0.028063077479600906,0.007486932910978794,0.006301047280430794,0.009381390176713467,0.007470560725778341,0.019349584355950356,0.005815672688186169,0.006799934431910515,0.0075277239084243774,0.007517592050135136,0.010326158255338669,0.1969643533229828,0.006765053141862154,0.007458248175680637,0.007016182877123356,0.014249172061681747,0.01671520620584488,0.008464992977678776,0.0063683995977044106
