Step,fresh-sweep-90,stellar-sweep-89,magic-sweep-88,ancient-sweep-87,bright-sweep-86,fresh-sweep-85,stilted-sweep-84,lyric-sweep-83,kind-sweep-82,summer-sweep-81,bumbling-sweep-80,upbeat-sweep-79,likely-sweep-78,devoted-sweep-77,helpful-sweep-76,super-sweep-75,feasible-sweep-74,solar-sweep-73,vocal-sweep-72,flowing-sweep-71,different-sweep-70,sparkling-sweep-69,chocolate-sweep-68,fanciful-sweep-67,iconic-sweep-66,zany-sweep-65,royal-sweep-64,pretty-sweep-63,faithful-sweep-62,robust-sweep-61,rural-sweep-60,avid-sweep-59,cosmic-sweep-58,unique-sweep-57,deft-sweep-56,true-sweep-55,trim-sweep-54,golden-sweep-53,helpful-sweep-52,hearty-sweep-51,solar-sweep-50,helpful-sweep-49,glowing-sweep-48,clean-sweep-47,different-sweep-46,super-sweep-45,colorful-sweep-44,iconic-sweep-43,glowing-sweep-42,dashing-sweep-41,likely-sweep-40,youthful-sweep-39,sage-sweep-38,upbeat-sweep-37,treasured-sweep-36,worldly-sweep-35,dazzling-sweep-34,golden-sweep-33,zany-sweep-32,vivid-sweep-31,dry-sweep-30,scarlet-sweep-29,neat-sweep-28,radiant-sweep-27,young-sweep-26,vague-sweep-25,lilac-sweep-24,smart-sweep-23,apricot-sweep-22,magic-sweep-21,eager-sweep-20,glorious-sweep-19,dulcet-sweep-17,feasible-sweep-18,rosy-sweep-16,glowing-sweep-14,vague-sweep-15,jolly-sweep-13,logical-sweep-12,misunderstood-sweep-11,generous-sweep-8,zesty-sweep-9,hardy-sweep-10,floral-sweep-4,eager-sweep-5,royal-sweep-6,warm-sweep-7,young-sweep-3,electric-sweep-1,fanciful-sweep-2
303,0.001089664874598384,0.0011019862722605467,0.001545436680316925,0.0009696827037259936,0.0011887141736224294,0.0015149159589782357,0.001182412263005972,0.0011888183653354645,0.00126598437782377,0.001069147139787674,0.0010489444248378277,0.0011749642435461283,0.0009166270610876381,0.0011494345963001251,0.0010612949263304472,0.0010508738923817873,0.0011300453916192055,0.0009778342209756374,0.001081251772120595,0.0010981102241203189,0.0019923842046409845,0.0007115210173651576,0.001227030297741294,0.0011486659059301019,0.0008969974587671459,0.0011241587344557047,0.001042206073179841,0.0011703206691890955,0.0011807261034846306,0.0013158119982108474,0.0010733462404459715,0.0006303347181528807,0.0010554796317592263,0.0005788039416074753,0.0011655385605990887,0.0010846388759091496,0.0035867770202457905,0.0010725141037255526,0.0007511869189329445,0.001282945042476058,0.00048411681200377643,0.0030647849198430777,0.0005441044340841472,0.0009876652620732784,0.0012680646032094955,0.0009686522535048425,0.001183256390504539,0.0011121125426143408,0.0006627539987675846,0.0008874600171111524,0.0013275023084133863,0.0008641267195343971,0.0010534054599702358,0.0012972516706213355,0.0009212950244545937,0.0009643795783631504,0.0010751592926681042,0.0011060427641496062,0.0007166004506871104,0.0008288400713354349,0.0009054607944563031,0.0005361335934139788,0.0009123389609158039,0.0007426382508128881,0.0010113547323271632,0.0007488526171073318,0.0007221390260383487,0.0007664521690458059,0.0009846847970038652,0.0007423548959195614,0.0009039305150508881,0.0009520332096144557,0.0005388780264183879,0.0004895352758467197,0.0006793088978156447,0.0007664533914066851,0.0007203029235824943,0.000625843123998493,0.0005250630783848464,0.0009941821917891502,0.0006897716666571796,0.0005334526649676263,0.0009698980138637125,0.0006747685838490725,0.0006522930925711989,0.00072307517984882,0.0007038300973363221,0.0005378869827836752,0.0006066268542781472,0.0007411707774735987
304,0.0010874727740883827,0.001099300105124712,0.00153831928037107,0.0009668499696999788,0.0011871391907334328,0.0015061243902891874,0.0011805692920461297,0.0011867366265505552,0.0012637319741770625,0.0010662049753591418,0.0010444502113386989,0.0011721812188625336,0.0009129349491558969,0.0011471635662019253,0.0010574129410088062,0.0010478320764377713,0.0011267645750194788,0.0009731719619594514,0.0010790358064696193,0.0010924006346613169,0.05577397719025612,0.0007080642390064895,0.0012254834873601794,0.0011464974377304316,0.0008931123302318156,0.001121724140830338,0.0010376221034675837,0.0011683813063427806,0.001178855076432228,0.0013136191992089152,0.0010710787028074265,0.0006282413378357887,0.0010496232425794005,0.0005764237139374018,0.0011641302844509482,0.0010796687565743923,0.003482982749119401,0.0010704253800213337,0.0007483621593564749,0.0012778663076460361,0.00048249834799207747,0.003019395750015974,0.0005431055324152112,0.000983998877927661,0.0012652056757360697,0.0009649609564803541,0.0011800096835941076,0.0011088298633694649,0.0006611351273022592,0.00088170962408185,0.0013197420630604029,0.0008598822169005871,0.0010494774905964732,0.0012955144047737122,0.0009170871344394982,0.0009606763487681746,0.001072251470759511,0.0011042177211493254,0.0007141376845538616,0.0008264969801530242,0.0008997824043035507,0.0005357249174267054,0.0009064800105988979,0.0007425521034747362,0.0010055130114778876,0.0007392754778265953,0.0007156067294999957,0.0007663997821509838,0.0009810954798012972,0.0007422922644764185,0.0008969784830696881,0.0009481800952926278,0.0005385047406889498,0.0004886093083769083,0.0006767403683625162,0.000766353274229914,0.0007175111677497625,0.0006239728536456823,0.0005244834464974701,0.0009908863576129079,0.0006868047057650983,0.0005325881065800786,0.0009639641502872109,0.0006728722364641726,0.0006494074477814138,0.0007191801560111344,0.0007018527248874307,0.000537825864739716,0.0006040905718691647,0.0007346890051849186
305,0.0010852556442841887,0.0010966137051582336,0.001531443209387362,0.0009639616473577917,0.0011855462798848748,0.0014976380625739694,0.0011787288822233677,0.0011846352135762572,0.0012614559382200241,0.001063209492713213,0.0010398830054327846,0.0011693674605339766,0.0009092416148632765,0.0011448829900473356,0.0010534567991271615,0.0010447244858369231,0.001123471069149673,0.000968472333624959,0.0010767634958028793,0.0010881812777370214,0.03967940807342529,0.0007044542580842972,0.001223925151862204,0.0011442983523011208,0.0008891735342331231,0.0011194201651960611,0.0010330082150176167,0.0011664126068353653,0.0011770242126658559,0.0013114066096022725,0.0010687762405723333,0.0006261540111154318,0.0010436562588438392,0.0005741928471252322,0.001162715838290751,0.004203498363494873,0.0033875510562211275,0.0010682959109544754,0.0007456366438418627,0.0012729027075693011,0.0004809488309547305,0.002975094597786665,0.0005420425441116095,0.0009802667191252112,0.0012623727088794112,0.0009612304857000709,0.0011767740361392498,0.0011054937494918704,0.0006595113081857562,0.0008759372285567224,0.0013120579533278942,0.0008555863751098514,0.0010455354349687696,0.0012937699211761355,0.000912924821022898,0.0009569618268869817,0.0010692831128835678,0.0011023711413145065,0.0007117025670595467,0.0008240301976911724,0.0008940022089518607,0.0005353021551854908,0.0009005357278510928,0.0007424835348501801,0.000999591313302517,0.000729412364307791,0.0007089098216965795,0.0007663086289539933,0.0009774217614904046,0.0007421951740980148,0.0008899602107703686,0.0009443614981137216,0.0005381236551329494,0.0004876294988207519,0.0006742359837517142,0.0007662669522687793,0.0007148571312427521,0.000622036459390074,0.0005239623715169728,0.0009875916875898838,0.000683769874740392,0.0005317405448295176,0.0009578715544193983,0.0006709226872771978,0.0006464563775807619,0.0007151945610530674,0.0006997818709351122,0.0005377355846576393,0.000601666048169136,0.0007282126462087035
306,0.0010829935781657696,0.0010938835330307484,0.0015248018316924572,0.0009610239649191499,0.0011839207727462053,0.001489470829255879,0.0011768987169489264,0.0011824896791949868,0.0012591879349201918,0.0010601222747936845,0.0010352625977247953,0.0011665582424029708,0.0009055603877641261,0.0011425919365137815,0.0010494381422176957,0.0010415698634460568,0.00112011912278831,0.0009637191542424262,0.0010744378669187427,0.0010857038432732224,0.03368847072124481,0.0007008640677668154,0.0012223677476868033,0.001144440728239715,0.0008852121536619961,0.0011170958168804646,0.0010283180745318532,0.0011644097976386547,0.0011752108111977577,0.0013091834262013435,0.0010664286091923714,0.0006273657199926674,0.0010377763537690043,0.0005717677413485944,0.001161301275715232,0.0025260914117097855,0.0032997094094753265,0.0010661282576620579,0.0007428606622852385,0.0012680512154474854,0.00047930629807524383,0.0029318598099052906,0.0005410276353359222,0.0009764489950612187,0.001259567099623382,0.0009574324358254671,0.001173550495877862,0.0011020959354937077,0.0006577067542821169,0.0008701587794348598,0.0013044527731835842,0.0008511756313964725,0.001041583251208067,0.0012920164735987782,0.0009086881182156503,0.0009531669784337282,0.00106633675750345,0.001100500812754035,0.0007091679726727307,0.0008215795969590545,0.0008880505338311195,0.0005348795093595982,0.0008944737492129207,0.000742400879971683,0.000993573572486639,0.0007196012884378433,0.0007020747871138155,0.0007662667194381356,0.0009736662614159286,0.000742114323657006,0.0008828650461509824,0.0009404751472175121,0.0005377114284783602,0.0004866963136009872,0.000671936315484345,0.0007662065327167511,0.0007121704984456301,0.0006200859206728637,0.0005233478150330484,0.0009842781582847238,0.0006807674071751535,0.0005309067200869322,0.0009516281425021589,0.0006689481087960303,0.000643537612631917,0.0007111746817827225,0.0006977024022489786,0.0005376800545491278,0.0005990072968415916,0.0007216231315396726
307,0.0010807313956320286,0.0010910952696576715,0.0015183896757662296,0.0009580589830875397,0.0011822703527286649,0.001481575658544898,0.0011750714620575309,0.0011802908265963197,0.001256951130926609,0.0010570280719548464,0.0010306397452950478,0.001163839129731059,0.0009018623968586326,0.0011402704985812306,0.0010453618597239256,0.0010384081397205591,0.0011167076881974936,0.0009589855326339602,0.0010729236528277397,0.0010831900872290134,0.029072578996419907,0.0006972868577577174,0.0012208116240799427,0.0011418686481192708,0.0008812645683065057,0.001114765414968133,0.0010236449306830764,0.0011623678728938103,0.001173317665234208,0.0013069682754576206,0.0010641084518283606,0.0006229233695194125,0.0010318009881302714,0.0005693732528015971,0.0011598817072808743,0.002129653934389353,0.0032187055330723524,0.0010639217216521502,0.0007400785689242184,0.0012633077567443252,0.00047763026668690145,0.0028896797448396683,0.0005401290254667401,0.0009725507698021829,0.001256789662875235,0.0009535952704027295,0.001170337782241404,0.0010986326960846782,0.0006559414905495942,0.0008644284680485725,0.0012969321105629206,0.0008466909639537334,0.0010375900892540812,0.0012902510352432728,0.0009043458849191666,0.0009493037359789014,0.0010633810888975859,0.0010986198903992772,0.0007067499100230634,0.0008190859807655215,0.0008821473456919193,0.0005344930104911327,0.000888300419319421,0.0007423422648571432,0.0009874567622318864,0.000709524960257113,0.0006963166524656117,0.0007661905838176608,0.0009698267676867545,0.00074208271689713,0.0008756780880503356,0.0009365027653984725,0.0005372818559408188,0.0004857071617152542,0.0006698094075545669,0.0007661017007194459,0.0007094437023624778,0.0006181052885949612,0.0005227447836659849,0.0009809096809476614,0.0006777301896363497,0.0005299733020365238,0.0009452426456846297,0.0006669150316156447,0.0006406013271771371,0.0007071056170389056,0.0006956008728593588,0.0005376298795454204,0.0005963862058706582,0.0007151487516239285
308,0.0010784303303807974,0.0010882937349379063,0.0015121946344152093,0.0009550096001476049,0.0011805800022557378,0.0014739504549652338,0.0011732433922588825,0.0011785124661400914,0.0012546988436952233,0.0010539416689425707,0.0010259856935590506,0.0011611946392804384,0.0008981019491329789,0.0011380198411643505,0.0010412761475890875,0.0010351903038099408,0.0011132251238450408,0.0009542505140416324,0.0010699621634557843,0.0010806286009028554,0.025061465799808502,0.0006936241989023983,0.0012192116118967533,0.0011381936492398381,0.0008773183799348772,0.0011123765725642443,0.001019032672047615,0.0011602984741330147,0.0011713861022144556,0.0013047350803390145,0.0010617602383717895,0.0006208516424521804,0.0010257218964397907,0.0005670527461916208,0.0011584532912820578,0.0019235762301832438,0.003143872832879424,0.0010616802610456944,0.0007373432163149118,0.0012586712837219238,0.0004759376170113683,0.002848542295396328,0.000539297005161643,0.0009685605764389038,0.001254025031812489,0.0009496883722022176,0.001167150679975748,0.0010950961150228977,0.0006541887414641678,0.0008585682953707874,0.0012895007384940982,0.0008421111851930618,0.0010335552506148815,0.0012884794268757105,0.0008999279816634953,0.0009453989332541823,0.0010603638365864754,0.0010966849513351917,0.0007042540819384158,0.000816571875475347,0.0008762672659941018,0.000534056918695569,0.0008820172515697777,0.0007422693306580186,0.0009812436765059829,0.000699540541972965,0.0006936421850696206,0.0007661135168746114,0.0009658979834057391,0.0007420184556394815,0.0008684020722284913,0.0009324502316303551,0.0005368760321289301,0.0004850175464525819,0.0006677458295598626,0.0007660398259758949,0.0007067158003337681,0.0006160499178804457,0.0005221402971073985,0.0009774859063327312,0.0006746190483681858,0.0005292755085974932,0.0009387045283801854,0.0006647583795711398,0.0006376041565090418,0.0007030530832707882,0.0006934356642886996,0.0005375245818868279,0.0005936901434324682,0.0007085391553118825
309,0.0010765545303002,0.0010854614665731788,0.0015062082093209028,0.0009519032319076359,0.0011788583360612392,0.0014665955677628517,0.0011714119464159012,0.0011759758926928043,0.001252434798516333,0.0010507770348340273,0.0010212515480816364,0.0011585177853703499,0.0008942607091739774,0.0011357712792232633,0.0010371982352808118,0.0010319201974198222,0.0011097188107669353,0.0009494547266513109,0.0010676627280190587,0.0010780160082504153,0.02157428488135338,0.0006899713189341128,0.0012176092714071274,0.001136140082962811,0.0008733347640372813,0.0011101453565061092,0.0010144792031496763,0.0011582337319850922,0.0011694319546222687,0.0013024737127125263,0.0010593938641250134,0.0006191424326971173,0.0010194871574640274,0.0005647267680615187,0.0011570175411179662,0.0018061143346130848,0.0030745859257876873,0.001059391419403255,0.0007344736368395388,0.0012541377218440175,0.00047431516577489674,0.002808434423059225,0.0005384776159189641,0.0009644961101002991,0.0012512911343947053,0.0009457927080802619,0.0011639660224318504,0.001091470243409276,0.0006523889605887234,0.0008525910670869052,0.0012821637792512774,0.0008374364115297794,0.0010294564999639988,0.00128669454716146,0.0008954106597229838,0.0009413756197318435,0.0010573079343885183,0.001094730687327683,0.0007018321193754673,0.0008140676654875278,0.0008703774074092507,0.0005336172180250287,0.0008756134193390608,0.0007422026828862727,0.0009753028862178326,0.0006901613669469953,0.0006910348893143237,0.0007660165429115295,0.0009618679760023952,0.0007419025641866028,0.0008610122604295611,0.0009282903629355133,0.0005364707321859896,0.00048462362610735,0.0006655107717961073,0.0007659411057829857,0.0007039195625111461,0.0006139639881439507,0.0005215553101152182,0.0009739999659359455,0.0006714554037898779,0.0005284961080178618,0.0009319967357441783,0.0006626192480325699,0.0006346704321913421,0.0006989440880715847,0.0006912625394761562,0.0005374572356231511,0.0005909324390813708,0.000701756333000958
310,0.001073915627785027,0.0010826102225109935,0.0015004229499027133,0.0009487707866355777,0.001177104189991951,0.0014594910899177194,0.0011695756111294031,0.0011736963642761111,0.0012501415330916643,0.0010476985480636358,0.0010165731655433774,0.0011558729456737638,0.000890400493517518,0.00113346625585109,0.0010331745725125074,0.0010285674361512065,0.0011062055127695203,0.0009446240728721023,0.0010653496719896793,0.001075380714610219,0.018617870286107063,0.000686639454215765,0.0012159862089902163,0.0011341024655848742,0.0008694108691997826,0.0011076490627601743,0.0010099405189976096,0.0011560993734747171,0.0011674333363771439,0.0013002062914893031,0.0010569938458502293,0.0006174961454235017,0.0010131353046745062,0.0005625752382911742,0.001155570731498301,0.0017318950267508626,0.003010250860825181,0.0010570609010756016,0.0007316955015994608,0.0012497056741267443,0.0004726522311102599,0.002769350539892912,0.0005376621265895665,0.0009603677899576724,0.001248583197593689,0.0009420089772902429,0.0011608072090893984,0.0010877863969653845,0.0006505987257696688,0.0008464955608360469,0.0012749269371852279,0.0008326754323206842,0.0010254204971715808,0.0012849002378061414,0.0008908093441277742,0.000937358068767935,0.0010542311938479543,0.0010927707189694047,0.0006993593415245414,0.0008114646188914776,0.0008644141489639878,0.000533256446942687,0.0008690852555446327,0.0007421351037919521,0.000969560700468719,0.0006807923782616854,0.0006884073372930288,0.0007659710827283561,0.0009577801683917642,0.0007418524473905563,0.0008535481756553054,0.0009240436484105885,0.0005360839422792196,0.00048416104982607067,0.0006632268195971847,0.0007659184047952294,0.0007010370609350502,0.0006118790479376912,0.0005208894144743681,0.00097045605070889,0.0006681407685391605,0.0005277005257084966,0.0009251207229681313,0.0006605538073927164,0.0006320407846942544,0.0006950005190446973,0.0006890541990287602,0.0005374355241656303,0.0005880764219909906,0.0006948420777916908
311,0.0010716903489083052,0.0010799146257340908,0.0014948861207813025,0.000945559935644269,0.001175322220660746,0.0014526289887726307,0.0011677350848913193,0.0011714398860931396,0.0012478375574573874,0.001044581993483007,0.001011902466416359,0.0011530561605468392,0.0008875656640157104,0.0011311131529510021,0.001029085018672049,0.001025168807245791,0.0011026117717847228,0.0009398051770403981,0.0010630044853314757,0.0010726993205025792,0.01617499440908432,0.0006831507780589163,0.00121433031745255,0.0011320216581225395,0.0008656085701659322,0.001105091068893671,0.0010053934529423714,0.0011539552360773087,0.001165391760878265,0.0012979995226487517,0.0010545834666118026,0.000616112956777215,0.0010067314142361283,0.0005603452445939183,0.001154110999777913,0.001679448178038001,0.0029503609985113144,0.0010546818375587463,0.0007287549669854343,0.0012453721137717366,0.0004710687499027699,0.002731336746364832,0.0005368438432924449,0.0009561355691403151,0.001245883759111166,0.0009381757699884474,0.0011576834367588162,0.0010840228060260415,0.0006488788640126586,0.0008402380044572055,0.0012678566854447126,0.0008278967579826713,0.0010214196518063545,0.0012831037165597081,0.0008861044188961387,0.0009333989000879228,0.0010510764550417662,0.0010908158728852868,0.0006968750967644155,0.0008087860187515616,0.0008582735317759216,0.0005327953258529305,0.0008624364272691309,0.0007420415058732033,0.000964065664447844,0.000671632937155664,0.0006857659318484366,0.0007659231778234243,0.0009535899152979255,0.0007417639717459679,0.0008461024262942374,0.0009196893079206347,0.0005356885376386344,0.0004837177402805537,0.0006606922252103686,0.0007657945388928056,0.0006980940815992653,0.0006096734432503581,0.0005202292231842875,0.0009668460697866976,0.0006647504051215947,0.0005269126850180328,0.0009180777124129236,0.0006589619442820549,0.0006296528154052794,0.0006910613155923784,0.0006867898046039045,0.0005373034509830177,0.0005852362955920398,0.000687772873789072
312,0.001069403369911015,0.0010770198423415422,0.001489536021836102,0.0009423050796613097,0.001173502067103982,0.0014460026286542416,0.0011658897856250405,0.0011691643157973886,0.0012455069227144122,0.0010413005948066711,0.0010071854339912534,0.0011502595152705908,0.0008828497375361621,0.0011287075467407703,0.001025039586238563,0.0010216895025223494,0.0010989592410624027,0.0009348596795462072,0.0010606079595163465,0.0010699842823669314,0.014203600585460663,0.0006803144351579249,0.0012126725632697344,0.0011298961471766233,0.0008616255363449454,0.001102583366446197,0.0010007558157667518,0.0011518048122525215,0.0011633029207587242,0.0012958468869328499,0.0010521347867324948,0.0006146217929199338,0.001000316347926855,0.0005581288714893162,0.0011526391608640552,0.0016381762688979506,0.0028943950310349464,0.0010522558586671948,0.0007258796249516308,0.001241133431904018,0.0004696893156506121,0.002694368362426758,0.0005359632195904851,0.0009517950238659978,0.0012431901413947344,0.0009342903504148126,0.0011545842280611396,0.0010802042670547962,0.0006470174994319677,0.00083404709585011,0.0012608938850462437,0.0008231266983784735,0.001017450587823987,0.001281347475014627,0.0008813705062493682,0.0009293447365052998,0.001047863275744021,0.0010889116674661636,0.0006943960906937718,0.000806146883405745,0.0008522726711817086,0.0005323285586200655,0.0008556492975912988,0.0007419440662488341,0.0009585189400240779,0.0006630124407820404,0.0006830866914242506,0.0007657866808585823,0.0009492933168075979,0.0007416910957545042,0.0008386127883568406,0.0009152397979050875,0.0005352362641133368,0.00048329296987503767,0.0006578590837307274,0.0007658334216102958,0.0006951828254386783,0.0006075087003409863,0.0005196361453272402,0.0009631670545786619,0.0006612411816604435,0.000526317919138819,0.0009108615340664983,0.0006574236904270947,0.0006272063474170864,0.0006870775832794607,0.0006844658637419343,0.0005372315063141286,0.0005824535037390888,0.0006806259043514729
313,0.001067060511559248,0.0010740910656750202,0.0014843567041680217,0.0009389431215822697,0.0011716558365151286,0.0014396053738892078,0.001164038316346705,0.0011668535880744457,0.00124316883739084,0.0010381335159763694,0.0010024295188486576,0.0011474310886114836,0.0008791398722678423,0.0011262386105954647,0.0010210861219093204,0.0010181482648476958,0.0010952785378322005,0.0009298868244513869,0.0010581505484879017,0.0010672284988686442,0.01264264527708292,0.0006783489952795208,0.0012110117822885513,0.0011277430457994342,0.000857728417031467,0.0011000357335433364,0.000996042275801301,0.0011496447259560227,0.0011611620429903269,0.0012936575803905725,0.0010496461763978004,0.000613163283560425,0.0009937668219208717,0.0005559225683100522,0.001151151955127716,0.0016030257102102041,0.0028419257141649723,0.0010498324409127235,0.000722963479347527,0.0012369869509711862,0.00046824183664284647,0.0026583983562886715,0.0005351198487915099,0.0009474377147853374,0.0012405161978676915,0.0009303470142185688,0.0011515110963955522,0.0010762902675196528,0.0006452082889154553,0.0008277609013020992,0.0012540362076833844,0.0008183304453268647,0.0010135042248293757,0.0012795873917639256,0.0008765544625930488,0.0009252626332454383,0.001044598175212741,0.0010869676480069757,0.0006919243605807424,0.000803348608314991,0.0008463116246275604,0.000531935365870595,0.0008487433660775423,0.0007418711902573705,0.0009528766386210918,0.0006546142976731062,0.0006804623990319669,0.0007657295209355652,0.0009448821074329317,0.0007416233420372009,0.000831015408039093,0.0009106717188842595,0.0005349343991838396,0.00048280879855155945,0.0006545503274537623,0.0007656299276277423,0.0006920286687090993,0.0006052658427506685,0.0005188937648199499,0.0009594991570338607,0.0006576383020728827,0.0005257414886727929,0.0009034831891767681,0.0006559807225130498,0.0006247080746106803,0.0006831566570326686,0.0006821560091339052,0.0005371612496674061,0.0005797715857625008,0.0006736211944371462
314,0.0010646895971149206,0.0010712057119235396,0.0014793379232287407,0.0009355249349027872,0.0011697584995999932,0.0014334297738969326,0.0011621814919635653,0.0011645657941699028,0.001240800484083593,0.0010348968207836151,0.0009976368164643645,0.001144569949246943,0.0008753866422921419,0.0011237391736358404,0.0010171347530558705,0.0010145356645807624,0.0010915291495621204,0.0009248499409295619,0.0010559732327237725,0.001064406824298203,0.011418025940656662,0.000676412193570286,0.001209318870678544,0.0011255411664023995,0.0008538083638995886,0.001097450964152813,0.0009912200039252639,0.0011474475031718612,0.0011589734349399805,0.001291438820771873,0.0010471066925674677,0.0006117471493780613,0.0009870858630165458,0.0005536412354558706,0.0011496590450406075,0.0015715647023171186,0.002792571671307087,0.0010473992442712188,0.0007200173567980528,0.0012329296441748738,0.00046688999282196164,0.0026234211400151253,0.000534343533217907,0.0009429766796529293,0.001237853430211544,0.0009263327810913324,0.001148488838225603,0.0010722976876422763,0.000643353967461735,0.0008213829132728279,0.001247279578819871,0.0008133275550790131,0.0010096229379996657,0.0012778128730133176,0.0008716459851711988,0.0009211038704961538,0.0010413615964353085,0.0010850162943825126,0.0006893880781717598,0.0008005904383026063,0.0008402843377552927,0.0005314828013069928,0.0008417055942118168,0.0007418033201247454,0.0009471508674323559,0.0006465694168582559,0.0006778552778996527,0.0007656915695406497,0.0009403603617101908,0.0007415143772959709,0.0008233634289354086,0.0009060012525878847,0.0005345284007489681,0.00048233012785203755,0.0006530852988362312,0.0007655696826986969,0.0006889491342008114,0.0006029621581546962,0.0005182272288948298,0.0009559045429341495,0.0006539723835885525,0.0005252212285995483,0.000895925797522068,0.0006544219795614481,0.0006221596850082278,0.0006792715284973383,0.0006798221729695797,0.0005370675353333354,0.0005772243021056056,0.0006665954715572298
315,0.0010623165871948004,0.0010683228028938174,0.0014744694344699383,0.0009320994722656906,0.001167837530374527,0.0014274695422500372,0.001160322455689311,0.0011623697355389595,0.0012384317815303802,0.0010315919062122703,0.0009928155923262239,0.0011416672496125102,0.0008715949370525777,0.0011212066747248173,0.001013131346553564,0.0010108568239957094,0.0010876848828047514,0.0009197793551720679,0.0010533775202929974,0.0010615193750709295,0.010451442562043667,0.000674492446705699,0.0012075977865606546,0.0011232946999371052,0.0008498011156916618,0.0010949132265523076,0.0009862788720056415,0.0011452463222667575,0.0011571955401450396,0.001289177918806672,0.0010445170337334275,0.0006103357882238925,0.0009804165456444025,0.0005515926750376821,0.0011481530964374542,0.0015426917234435678,0.002745987381786108,0.0010449300752952695,0.0007171123288571835,0.0012289590667933226,0.0004656014498323202,0.002589430194348097,0.0005335165187716484,0.0009384038276039064,0.001235198462381959,0.0009222844964824617,0.001145554007962346,0.0010682328138500452,0.0006417983677238226,0.0008149411878548563,0.0012406258611008525,0.0008083575521595776,0.00100572663359344,0.0012760290410369635,0.0008666322100907564,0.0009169499389827251,0.0010380528401583433,0.001083002774976194,0.0006869278149679303,0.0007978019420988858,0.000834127888083458,0.0005310682463459671,0.0008345064125023782,0.0007417019223794341,0.0009413419757038355,0.0006390292546711862,0.0006752171902917325,0.000765539996791631,0.0009357060771435499,0.0007414883002638817,0.0008158088312484324,0.0009012129157781601,0.0005341020878404379,0.00048193102702498436,0.0006517712026834488,0.0007654468645341694,0.0006858290289528668,0.0006006350158713758,0.0005175108090043068,0.0009522366453893483,0.0006502189789898694,0.000524579081684351,0.0008882026886567473,0.0006528902449645102,0.0006195678724907339,0.0006753394845873117,0.0006774554494768381,0.0005369423888623714,0.0005751958233304322,0.0006593958823941648
316,0.0010598941007629037,0.0010680537670850754,0.0014697395963594317,0.0009285749983973801,0.00116593181155622,0.00142171501647681,0.0011584750609472394,0.0011598719283938408,0.0012360063847154379,0.0010282036382704973,0.000987911131232977,0.0011386910919100046,0.0008677892037667334,0.0011186886113137007,0.001009149244055152,0.0010071203578263521,0.0010837794980034232,0.0009146397351287305,0.0010506643448024988,0.0010585729032754898,0.00967028271406889,0.0006726006395183504,0.0012058693682774901,0.001121084438636899,0.0008458695956505835,0.0010924175148829818,0.0009814134100452065,0.0011429861187934875,0.001154684112407267,0.0012868756894022226,0.001041881158016622,0.0006088744848966599,0.0009736793581396341,0.0005494358483701944,0.0011466707801446319,0.0015156869776546955,0.002701872494071722,0.0010424110805615783,0.0007141681853681803,0.0012250853469595313,0.00046432772069238126,0.00255641620606184,0.000532718317117542,0.000933786213863641,0.0012325416319072247,0.000918189121875912,0.001142625929787755,0.001064091338776052,0.0006398865953087807,0.0008084671571850777,0.001234071096405387,0.0008033133926801383,0.0010019035544246435,0.0012742325197905302,0.0008615575497969985,0.0009126811055466533,0.0010346974013373256,0.0010809599189087749,0.0006844500312581658,0.0007950410945340991,0.0008279710309579968,0.0005306336679495871,0.0008271951810456812,0.0007416157750412822,0.0009354358189739287,0.0006321914261206985,0.0006724884733557701,0.0007654997752979398,0.0009309393353760242,0.0007413834100589156,0.0008081944542936981,0.0008963168365880847,0.0005336959147825837,0.00048143506865017116,0.0006504348712041974,0.0007653846987523139,0.0006826038588769734,0.0005983213195577264,0.0005167900235392153,0.0009485022746957839,0.0006463723839260638,0.0005239776219241321,0.000880338775459677,0.0006513168918900192,0.0006168520194478333,0.0006713590119034052,0.0006749898311682045,0.0005369398277252913,0.0005733934231102467,0.0006520591559819877
