Step,pleasant-sweep-90,splendid-sweep-89,fluent-sweep-88,expert-sweep-87,pleasant-sweep-86,amber-sweep-85,fresh-sweep-84,different-sweep-83,charmed-sweep-82,youthful-sweep-81,quiet-sweep-80,worthy-sweep-79,smart-sweep-78,snowy-sweep-77,flowing-sweep-76,radiant-sweep-75,happy-sweep-74,fast-sweep-73,deft-sweep-72,balmy-sweep-71,twilight-sweep-70,glowing-sweep-69,feasible-sweep-68,deep-sweep-67,grateful-sweep-66,confused-sweep-65,misty-sweep-64,amber-sweep-63,toasty-sweep-62,zany-sweep-61,zany-sweep-60,exalted-sweep-59,solar-sweep-58,copper-sweep-57,morning-sweep-56,cosmic-sweep-55,fallen-sweep-54,clear-sweep-53,brisk-sweep-52,worthy-sweep-51,ancient-sweep-50,wobbly-sweep-49,visionary-sweep-48,stellar-sweep-47,robust-sweep-46,leafy-sweep-45,autumn-sweep-44,smart-sweep-43,lucky-sweep-42,grateful-sweep-41,morning-sweep-40,legendary-sweep-39,deft-sweep-38,earthy-sweep-37,efficient-sweep-36,misty-sweep-35,firm-sweep-34,spring-sweep-33,upbeat-sweep-32,mild-sweep-31,happy-sweep-30,hearty-sweep-29,divine-sweep-28,volcanic-sweep-27,wise-sweep-26,gentle-sweep-25,stellar-sweep-24,electric-sweep-23,dazzling-sweep-22,atomic-sweep-21,prime-sweep-20,floral-sweep-19,balmy-sweep-18,worldly-sweep-17,clear-sweep-16,copper-sweep-15,honest-sweep-14,pretty-sweep-13,major-sweep-12,splendid-sweep-11,fast-sweep-10,cool-sweep-9,fanciful-sweep-8,zany-sweep-7,wandering-sweep-6,helpful-sweep-5,spring-sweep-4,celestial-sweep-3,gentle-sweep-2,splendid-sweep-1
346,0.0008784926030784845,0.0004414337163325399,0.052308522164821625,0.0008725562365725636,0.0005681142210960388,0.1389051228761673,0.0008014925988391042,0.0009836661629378796,0.004533783998340368,0.0013064290396869183,0.0018943811301141977,0.005764428526163101,0.0017449366860091686,0.002473959932103753,0.00822917465120554,0.0006908026989549398,0.0005051777698099613,0.0006332029588520527,0.0005075655062682927,0.0010388325899839401,0.0006132167181931436,0.0004583622212521732,0.0005304438527673483,0.0008423200342804193,0.24497470259666443,0.0010794303379952908,0.001022806391119957,0.0004669594927690923,0.09125850349664688,0.0017495763022452593,0.0004393610288389027,0.002961415797472,0.0016903718933463097,0.00042890728218480945,0.001487195841036737,0.0005799573264084756,0.0006005310569889843,0.0014356051106005907,0.0015369448810815811,0.0004507678677327931,0.00043816317338496447,0.0005711069679819047,0.00046562979696318507,0.0004671539645642042,0.000744208344258368,0.00045348028652369976,0.0006035318947397172,0.0005690462421625853,0.0005747191025875509,0.00048264345969073474,0.0006663976237177849,0.00046359188854694366,0.0005639638984575868,0.000653692230116576,0.0005604762118309736,0.0004460447817109525,0.014737570658326149,0.0004265881434548646,0.00046682986430823803,0.0017544985748827457,0.001092454418540001,0.0021458205301314592,0.0038059598300606012,0.0018232949078083038,0.007827989757061005,0.17413198947906494,0.005204775370657444,0.0022536208853125572,0.004412229172885418,0.0012623416259884834,0.0071217757649719715,0.004991414491087198,0.0026339171454310417,0.0019091153517365456,0.004503950476646423,0.0019586128182709217,0.0007394473650492728,0.004718020558357239,0.0050047109834849834,0.0010893226135522127,0.0017145161982625723,0.0016348958015441895,0.0038964226841926575,0.0035048245918005705,0.0005427965661510825,0.002221085596829653,0.0024148719385266304,0.0005426526768133044,0.0016539179487153888,0.003276949981227517
347,0.0008747997926548123,0.0004409260000102222,0.0521223209798336,0.0008683438063599169,0.000566244765650481,0.13664935529232025,0.0007991488091647625,0.0009795536752790213,0.0044703916646540165,0.001302412711083889,0.001877553528174758,0.0055905357003211975,0.0017050628084689379,0.0024527290370315313,0.00816308706998825,0.0006884619360789657,0.0005052220658399165,0.0006313009653240442,0.0005067804595455527,0.0010345731861889362,0.0006101099424995482,0.00045783890527673066,0.0005294601432979107,0.0008406799752265215,0.1358518898487091,0.0010756924748420715,0.0010197459487244487,0.0004665288724936545,0.09108848869800568,0.0017376664327457547,0.0004392035771161318,0.0029285098426043987,0.0016848144587129354,0.0004286581533960998,0.001482785795815289,0.0005776815232820809,0.000598725164309144,0.001428299001418054,0.0015304299304261804,0.00044990089372731745,0.0004378704179544002,0.0005698609165847301,0.0004653496143873781,0.0004666417953558266,0.0007418423774652183,0.0004533374449238181,0.0006020560394972563,0.000568203569855541,0.0005732804420404136,0.00048236618749797344,0.0006649037823081017,0.00046316784573718905,0.0005620195297524333,0.0006511108367703855,0.0005585382459685206,0.00044566832366399467,0.014701073989272118,0.00042627324000932276,0.0004666818131227046,0.0017449990846216679,0.0010891496203839779,0.0021350455936044455,0.0037871836684644222,0.0018118659500032663,0.0077637434005737305,0.1736937165260315,0.005158148240298033,0.0022493989672511816,0.004397469572722912,0.0012314285850152373,0.00708785792812705,0.00493744807317853,0.0026265904307365417,0.0019073165021836758,0.004476706963032484,0.0019399733282625675,0.0007376830908469856,0.004708398599177599,0.004965765867382288,0.0010884784860536456,0.0017143036238849163,0.001628554193302989,0.0038715689443051815,0.003486192785203457,0.0005425827112048864,0.0022153654135763645,0.0024092451203614473,0.0005424480768851936,0.0016483762301504612,0.003267664695158601
348,0.0008710433030501008,0.00044035736937075853,0.051933590322732925,0.0008641486056149006,0.0005644872435368598,0.1348838359117508,0.0007967493729665875,0.0009754182538017631,0.004406808875501156,0.0012984444620087743,0.0018610928673297167,0.005426408722996712,0.0016689654439687729,0.002431834815070033,0.008097863756120205,0.0006862299051135778,0.0005044485442340374,0.0006292094476521015,0.0005060802213847637,0.001030233222991228,0.0006067722570151091,0.00045732903527095914,0.0005284391227178276,0.0008389607537537813,0.16447673738002777,0.0010719546116888523,0.0010166950523853302,0.000466085592051968,0.22748182713985443,0.0017260005697607994,0.0004389471432659775,0.0028961380012333393,0.0016792756505310535,0.0004283214220777154,0.0014784375671297312,0.0005753006553277373,0.0005967433098703623,0.0014212580863386393,0.0015239417552947998,0.00044899588101543486,0.00043754884973168373,0.0005684902425855398,0.0004650005139410496,0.0004661395214498043,0.0007394009735435247,0.0004530402075033635,0.0006005878676660359,0.0005674099083989859,0.0005717349122278392,0.0004820561734959483,0.0006633144803345203,0.0004627414746209979,0.0005601387820206583,0.0006484994082711637,0.0005566051695495844,0.00044521212112158537,0.014664712361991405,0.00042592425597831607,0.00046644703252241015,0.0017356282332912087,0.0010858705500140786,0.0021242445800453424,0.003769591683521867,0.0018002891447395086,0.007699362933635712,0.17225976288318634,0.005111658480018377,0.0022452438715845346,0.004382914863526821,0.0012022352311760187,0.007053740322589874,0.004885328002274036,0.0026193836238235235,0.0019055103184655309,0.004449839238077402,0.001921078423038125,0.0007360340096056461,0.004698832519352436,0.004926168825477362,0.001087500830180943,0.0017140592681244016,0.0016221455298364162,0.0038469373248517513,0.003466959111392498,0.0005423374241217971,0.0022096449974924326,0.002403511665761471,0.0005422132671810687,0.001642801333218813,0.003258590819314122
349,0.0008672780240885913,0.000439793016994372,0.05174235627055168,0.0008622400346212089,0.0005627177888527513,0.13321997225284576,0.000794311286881566,0.0009713340550661087,0.004343054257333279,0.0012944936752319336,0.0018449926283210516,0.005271116271615028,0.001635964959859848,0.00241126399487257,0.008033502846956253,0.0006840868736617267,0.0005041082040406764,0.0006271891761571169,0.0005054677021689713,0.0010258435504510999,0.0006035658298060298,0.00045682390918955207,0.0005273623391985893,0.0008373181335628033,1.117726445198059,0.0010693860240280628,0.0010136327473446727,0.000465609336970374,0.1910623013973236,0.0017145787132903934,0.00043871859088540077,0.0028642690740525723,0.0016737531404942274,0.0004280725843273103,0.001474143355153501,0.0005729247350245714,0.0005947866593487561,0.0014144590822979808,0.0015174641739577055,0.000448116275947541,0.0004372294351924211,0.0005670680548064411,0.00046474867849610746,0.0004655717930290848,0.0007369964150711894,0.0004526474804151803,0.0005990024073980749,0.0005666224751621485,0.0005702384514734149,0.0004818118177354336,0.0006617300095967948,0.0004623372806236148,0.0005583100719377398,0.0006458587013185024,0.000554690312128514,0.0004448192776180804,0.014628465287387371,0.0004255757376085967,0.00046638684580102563,0.0017263877671211958,0.0010826714569702744,0.002113423543050885,0.0037530988920480013,0.0017886878922581673,0.007634855806827545,0.1718147099018097,0.005065279547125101,0.0022411721292883158,0.004368556663393974,0.0011750960256904364,0.007019422948360443,0.004834988620132208,0.0026122925337404013,0.0019036955200135708,0.00442336592823267,0.001901958603411913,0.0007348401704803109,0.004689320921897888,0.004885905422270298,0.0010866139782592654,0.0017138487892225385,0.001615745248273015,0.0038225362077355385,0.0034470772370696068,0.0005421087262220681,0.002203921787440777,0.0023976792581379414,0.0005419995286501944,0.0016372994286939502,0.0032497260253876448
350,0.0008635147823952138,0.00043933215783908963,0.05154864117503166,0.0008605251787230372,0.0005609754007309675,0.13159999251365662,0.0007988717989064753,0.0009671731386333704,0.004279138520359993,0.001290627522394061,0.0018292511813342571,0.00512370839715004,0.0016055491287261248,0.0023910091258585453,0.00797002948820591,0.0006820325506851077,0.0005036977818235755,0.0006251123850233853,0.0005047331214882433,0.0010213940404355526,0.0006002599839121103,0.0004562854883261025,0.000526408723089844,0.0008356713224202394,0.2889913320541382,0.0010650194017216563,0.0010105714900419116,0.0004651329363696277,0.26762688159942627,0.0017034250777214766,0.00043850328074768186,0.002832887228578329,0.0016682459972798824,0.00042773960740305483,0.0014698979211971164,0.0005704779177904129,0.0005928415921516716,0.001407877542078495,0.0015109714586287737,0.00044728536158800125,0.0004369129310362041,0.0005656318389810622,0.00046437408309429884,0.00046505924547091126,0.0007346631027758121,0.0004523248062469065,0.0005974479718133807,0.0005658254376612604,0.0005687081720679998,0.00048154121031984687,0.0006601030472666025,0.00046190439024940133,0.0005565440515056252,0.0006431822548620403,0.00055273826001212,0.000444426026660949,0.014592306688427925,0.0004251923819538206,0.00046601760550402105,0.0017172811785712838,0.00107944302726537,0.0021025598980486393,0.0037376214750111103,0.0017770943231880665,0.007570215035229921,0.17042171955108643,0.005018986761569977,0.002237155335023999,0.004354381468147039,0.0011505166767165065,0.006984903942793608,0.0047863926738500595,0.0026053113397210836,0.0019018696621060371,0.004397307522594929,0.0018827321473509073,0.0007336715934798121,0.004679863341152668,0.004844957496970892,0.0010857048910111189,0.0017136608948931098,0.0016093330923467875,0.0037983711808919907,0.003426521085202694,0.0005418868386186659,0.0021982311736792326,0.002391739748418331,0.0005417857319116592,0.0016317889094352722,0.0032410621643066406
351,0.0008597694686613977,0.00043872970854863524,0.05135241895914078,0.0008588386699557304,0.0005591886583715677,0.13032042980194092,0.000791392638348043,0.0009629367850720882,0.004215058870613575,0.001286792103201151,0.0018138797022402287,0.004983322229236364,0.0015773866325616837,0.0023710643872618675,0.007907441817224026,0.0006800781702622771,0.0005033428897149861,0.000623110041487962,0.0005039158859290183,0.0010170632740482688,0.00059701525606215,0.00045575067633762956,0.0005254826392047107,0.0008340660133399069,0.39702656865119934,0.0010615424253046513,0.0010075551690533757,0.0004645324661396444,0.190952330827713,0.001692529651336372,0.0004382867191452533,0.0028019780293107033,0.0016627538716420531,0.00042745526297949255,0.0014656995190307498,0.0005680588074028492,0.0005909120664000511,0.0014014935586601496,0.0015044580213725567,0.00044645066373050213,0.00043653621105477214,0.0005641943425871432,0.00046402972657233477,0.00046458165161311626,0.0007323524332605302,0.00045205431524664164,0.0005958420806564391,0.0005650347447954118,0.0005671406397596002,0.0004811884427908808,0.0006584307993762195,0.0004616905644070357,0.0005546952015720308,0.0006405905587598681,0.0005507527384907007,0.00044394878204911947,0.014556223526597023,0.00042487785685807467,0.0004657412937376648,0.0017083084676414728,0.0010762546444311738,0.0020916471257805824,0.0037230709567666054,0.0017655405681580305,0.007505468558520079,0.16944091022014618,0.004972762428224087,0.00223318999633193,0.004340371582657099,0.0011281773913651705,0.006950168404728174,0.004739454947412014,0.002598435152322054,0.0019000314641743898,0.004371680319309235,0.0018634687876328826,0.000732559768948704,0.004670460242778063,0.004803306423127651,0.00108471536077559,0.0017134081572294235,0.0016028867103159428,0.0037744503933936357,0.0034052859991788864,0.0005416434723883867,0.0021925517357885838,0.002385673113167286,0.0005415452178567648,0.0016262754797935486,0.003232598304748535
352,0.000855984864756465,0.0004381258331704885,0.051153749227523804,0.0008571845246478915,0.0005574165261350572,0.12875354290008545,0.0007882286445237696,0.000958623131737113,0.004150830674916506,0.0012829703046008945,0.0017988474573940039,0.004849229473620653,0.0015511400997638702,0.0023514549247920513,0.007845750078558922,0.0006781673291698098,0.0005029492313042283,0.0006207997212186456,0.0005031678010709584,0.0010127431014552712,0.0005937748937867582,0.0004551695310510695,0.0005245277425274253,0.0008324049413204193,0.23036611080169678,0.0010581595124676824,0.0010071684373542666,0.0004644375294446945,0.2191920280456543,0.0016818135045468807,0.0004380812169983983,0.002771526575088501,0.0016572759486734867,0.00042711212881840765,0.0014615459367632866,0.0005655622808262706,0.0005889382446184754,0.0013952866429463029,0.0014979217667132616,0.00044574940693564713,0.00043616932816803455,0.0005627053324133158,0.00046366581227630377,0.0004639701801352203,0.0007300219149328768,0.00045175390550866723,0.0005942140705883503,0.0005642874748446047,0.0005655946442857385,0.00048093110672198236,0.0006567014497704804,0.000461100455140695,0.0005527621833607554,0.0006379321566782892,0.0005487795569933951,0.0004435165028553456,0.01452018041163683,0.0004244804149493575,0.00046552333515137434,0.0016994730103760958,0.0010730831418186426,0.0020806777756661177,0.0037093600258231163,0.0017542429268360138,0.007440635934472084,0.16872276365756989,0.004926595371216536,0.0022292761132121086,0.004326512571424246,0.0011078574461862445,0.006915214471518993,0.004694145172834396,0.0025916588492691517,0.0018981810426339507,0.0043465024791657925,0.00184416095726192,0.000731387292034924,0.004661107901483774,0.004760925658047199,0.0010838194284588099,0.001713169040158391,0.001596441026777029,0.003750775009393692,0.0033834190107882023,0.0005413985345512629,0.002186861587688327,0.002379467710852623,0.0005413125036284328,0.0016207443550229073,0.0032243290916085243
353,0.0008522036951035261,0.00043758563697338104,0.05095267668366432,0.0008555356180295348,0.0005556447431445122,0.12882885336875916,0.0007862779311835766,0.0009542742627672851,0.004086479544639587,0.0012791596818715334,0.0017841467633843422,0.0047208103351294994,0.0015265749534592032,0.0023321635089814663,0.007784979417920113,0.0006763388519175351,0.0005026001017540693,0.0006186575628817081,0.0005024021957069635,0.0010084504028782248,0.0005906450096517801,0.00045477348612621427,0.0005234729032963514,0.0008315112208947539,0.19895726442337036,0.001054722466506064,0.0010020993649959564,0.00046341042616404593,0.26174598932266235,0.0016712737269699574,0.00043780298437923193,0.002741521690040827,0.0016518125776201487,0.00042683040373958647,0.0014574306551367044,0.0005630282685160637,0.0005870492896065116,0.0013892343267798424,0.0014913571067154408,0.00044515650370158255,0.00043582002399489284,0.0005611955421045423,0.00046341418055817485,0.0004633949138224125,0.0007276004762388766,0.0004514265456236899,0.0005927296006120741,0.0005634789704345167,0.0005640204763039947,0.0004805559874512255,0.0006548715755343437,0.00046062376350164413,0.0005509042530320585,0.0006352293421514332,0.0005468233139254153,0.0004430469707585871,0.014484161511063576,0.0004241087881382555,0.0004652400966733694,0.00169077655300498,0.0010699041886255145,0.0020696467254310846,0.003696402069181204,0.0017432346940040588,0.007375739049166441,0.16782385110855103,0.004880473483353853,0.0022254090290516615,0.004312783945351839,0.0010893354192376137,0.0068800379522144794,0.004650425165891647,0.0025849768426269293,0.0018963159527629614,0.004321786109358072,0.001824879553169012,0.0007302095182240009,0.0046518039889633656,0.004717797972261906,0.001082838512957096,0.001712926896288991,0.0015902301529422402,0.003727349918335676,0.0033609215170145035,0.0005411464371718466,0.0021811581682413816,0.0023732027038931847,0.0005410602316260338,0.001615192973986268,0.003216260578483343
354,0.0008484873687848449,0.00043702777475118637,0.05074923112988472,0.0008539054542779922,0.0005539083504118025,0.12683509290218353,0.0007843137718737125,0.0009498814470134676,0.004022032953798771,0.001275364076718688,0.001769770635291934,0.004597542341798544,0.0015034880489110947,0.002313174307346344,0.007725122384727001,0.0006745449500158429,0.0005021967808715999,0.000616526638623327,0.000501876522321254,0.0010041719069704413,0.0005875203642062843,0.0004540672816801816,0.000522437272593379,0.0008291442063637078,0.2417556345462799,0.0010512726148590446,0.0009993633721023798,0.00046283856499940157,0.17644326388835907,0.0016608878504484892,0.00043754788930527866,0.0027119582518935204,0.001646363059990108,0.0004265155002940446,0.0014533500652760267,0.0005605893093161285,0.0005850344314239919,0.0013833255507051945,0.0014847652055323124,0.0004444446531124413,0.0004354577395133674,0.0005596365663222969,0.0004630724433809519,0.0004628101596608758,0.0007252315408550203,0.0004511357983574271,0.0005912864580750465,0.0005626688944175839,0.0005624516634270549,0.00048027868615463376,0.0006529999081976712,0.00046018557623028755,0.0005489133764058352,0.000632442650385201,0.0005447596195153892,0.00044257985427975655,0.014448144473135471,0.000423769059125334,0.000464996206574142,0.0016822200268507004,0.0010667406022548676,0.002058547455817461,0.0036841202527284622,0.001732551958411932,0.007310823537409306,0.16656887531280518,0.004834391176700592,0.002221588511019945,0.004299170337617397,0.0010723995510488749,0.006844631861895323,0.00460825627669692,0.002578382845968008,0.0018944363109767437,0.0042975470423698425,0.0018057032721117139,0.0007290011271834373,0.004642547573894262,0.0046739038079977036,0.001081906957551837,0.0017127104802057147,0.001584065379574895,0.0037041748873889446,0.003337828442454338,0.0005409392178989947,0.0021754398476332426,0.0023669712245464325,0.0005408046999946237,0.001609611907042563,0.0032084020785987377
355,0.0008447006694041193,0.0004365058266557753,0.05054343864321709,0.0008522755815647542,0.0005531369824893773,0.1250402331352234,0.0007823153282515705,0.0009455281542614102,0.003957527689635754,0.0012715697521343827,0.0017557056853547692,0.004478995688259602,0.001481720246374607,0.0022944873198866844,0.007666181772947311,0.000672800641041249,0.0005017119110561907,0.0006145451916381717,0.0005009080050513148,0.000999815296381712,0.000584339490160346,0.00045357365161180496,0.000521575566381216,0.0008275447762571275,0.2145187258720398,0.0010477837640792131,0.0009967342484742403,0.0004623073909897357,0.27936774492263794,0.0016506623942404985,0.0004373326664790511,0.002682817168533802,0.001640927279368043,0.00042621814645826817,0.0014493005583062768,0.0005582968587987125,0.0005830719019286335,0.001377581967972219,0.001478142337873578,0.00044386059744283557,0.00043515305151231587,0.0005580399883911014,0.0004627194721251726,0.0004623020067811012,0.0007227957830764353,0.0004507864359766245,0.0005897742230445147,0.0005618478753603995,0.0005609670770354569,0.0004799288872163743,0.000651117938105017,0.00045976450201123953,0.0005469454918056726,0.0006296201609075069,0.0005426510469987988,0.0004421043850015849,0.014412108808755875,0.00042338453931733966,0.00046472062240354717,0.0016738049453124404,0.0010635473299771547,0.002047373913228512,0.003672438906505704,0.0017220682930201292,0.007245906628668308,0.16606634855270386,0.0047883507795631886,0.002217815490439534,0.004285646602511406,0.001056866836734116,0.006808992475271225,0.004567598924040794,0.0025718710385262966,0.0018925408367067575,0.004273796454071999,0.0017867215210571885,0.0007278156699612737,0.004633333068341017,0.0046292198821902275,0.0010808749357238412,0.0017124406294897199,0.0015779209788888693,0.003681250847876072,0.003314183559268713,0.0005406631389632821,0.0021697040647268295,0.002360597252845764,0.0005405417759902775,0.001604029443114996,0.0032007056288421154
356,0.0008409100701101124,0.00043604132952168584,0.050335343927145004,0.0008506836020387709,0.0005508049507625401,0.2435396909713745,0.0007802710169926286,0.0009412247454747558,0.0038930214941501617,0.001267790561541915,0.001741939689964056,0.004364820662885904,0.001461140112951398,0.0022761020809412003,0.0076081473380327225,0.0006710774032399058,0.0005013199988752604,0.0006125958170741796,0.0005002225516363978,0.0009954124689102173,0.000581193424295634,0.0004530409350991249,0.0005206271889619529,0.0008259497117251158,0.16625666618347168,0.0010442337952554226,0.0009940654272213578,0.00046178713091649115,0.22764268517494202,0.0016406475333496928,0.00043715236824937165,0.0026540879625827074,0.001635505584999919,0.00042589736403897405,0.0014453066978603601,0.0005563840386457741,0.0005810821894556284,0.0013719431590288877,0.0014714899007230997,0.0004431887064129114,0.00043484734487719834,0.0005565496394410729,0.00046237712376751006,0.00046165985986590385,0.0007202972192317247,0.00045047805178910494,0.0005882498226128519,0.0005611131200566888,0.000559559790417552,0.00047963036922737956,0.0006493083201348782,0.00045934124500490725,0.0005448773154057562,0.0006267334683798254,0.0005406890413723886,0.00044157137745060027,0.014376037754118443,0.0004229932092130184,0.0004644988803192973,0.0016655302606523037,0.0010604292619973421,0.0020361202768981457,0.0036612891126424074,0.0017118194373324513,0.007181016728281975,0.1652810275554657,0.004742353688925505,0.002214084379374981,0.004272192716598511,0.001042550546117127,0.006773185916244984,0.0045284065417945385,0.002565436763688922,0.0018906287150457501,0.004250545985996723,0.0017680327873677015,0.0007265676977112889,0.004624156281352043,0.004583719186484814,0.001079893670976162,0.0017121975542977452,0.001571852364577353,0.003658573143184185,0.0032900297082960606,0.0005404000403359532,0.002163949189707637,0.0023540854454040527,0.000540271692443639,0.0015984189230948687,0.00319316191598773
357,0.0008377868216484785,0.00043551111593842506,0.050124965608119965,0.0008490444743074477,0.0005492701893672347,0.18149513006210327,0.000778200279455632,0.0009369018953293562,0.0038285371847450733,0.0012640436179935932,0.0017284604255110025,0.0042547378689050674,0.0014416822232306004,0.002258020220324397,0.007551009766757488,0.0006693854229524732,0.000501310802064836,0.0006106778746470809,0.0004994580522179604,0.0009909372311085463,0.0005780099309049547,0.0004525178810581565,0.000519721070304513,0.0008243361371569335,0.2051941454410553,0.0010406451765447855,0.0009913593530654907,0.0004612851480487734,0.2142646610736847,0.0016307455953210592,0.00043681426905095577,0.002625787165015936,0.001630096696317196,0.0004255659005139023,0.0014413706958293915,0.0005541460122913122,0.0005790945142507553,0.0013664017897099257,0.0014648211654275656,0.0004426335508469492,0.00043458316940814257,0.0005549481138586998,0.0004620014224201441,0.0004610862524714321,0.0007178981322795153,0.0004501270304899663,0.0005867993459105492,0.0005603511817753315,0.0005579323042184114,0.0004792569379787892,0.0006473679095506668,0.00045893259812146425,0.000542889058124274,0.0006238353089429438,0.000538577907718718,0.0004410505061969161,0.014339914545416832,0.0004226025193929672,0.0004642220155801624,0.0016573965549468994,0.0010572082828730345,0.01279800571501255,0.0036506103351712227,0.0017018635990098119,0.007116200402379036,0.1643398404121399,0.0046964045614004135,0.002210391918197274,0.004258786328136921,0.0010293131927028298,0.006737157702445984,0.004490647464990616,0.0025590748991817236,0.0018886998295783997,0.004228489473462105,0.0017497127410024405,0.0007253190269693732,0.004615012090653181,0.004537379369139671,0.001078828820027411,0.0017119260737672448,0.0015658100601285696,0.0036361399106681347,0.003265416482463479,0.0005400995723903179,0.002158175688236952,0.002347660018131137,0.0005400124937295914,0.0015928123611956835,0.0031857590656727552
358,0.0008340913336724043,0.0004350782837718725,0.04991237819194794,0.0008480180404148996,0.0005476976511999965,0.17287811636924744,0.0007760897278785706,0.0009325509308837354,0.0037641290109604597,0.0012603139039129019,0.0017152577638626099,0.004148522857576609,0.0014233156107366085,0.0022402445320039988,0.007494764402508736,0.0006677028723061085,0.0005006394349038601,0.0006091182585805655,0.0004987491411156952,0.000986392260529101,0.0005749232368543744,0.00045199235319159925,0.0005188301438465714,0.000822725472971797,0.2630348801612854,0.0010385863715782762,0.0009886248735710979,0.00046074125566519797,0.18756386637687683,0.001620942261070013,0.0004365215136203915,0.0025978870689868927,0.0016247013118118048,0.0004252564103808254,0.0014374698512256145,0.0005520657869055867,0.0005771508440375328,0.0013609320158138871,0.0014581333380192518,0.0004419909091666341,0.000434177927672863,0.0005532742361538112,0.0004616900987457484,0.0004604978603310883,0.0007153424085117877,0.00044978686491958797,0.0005853624898009002,0.0005595960537903011,0.0005563945742323995,0.00047895326861180365,0.0006452884408645332,0.0004585488059092313,0.0005412631435319781,0.0006208267295733094,0.0005365763790905476,0.00044049049029126763,0.014303715899586678,0.0004222071438562125,0.0004639874678105116,0.0016494046431034803,0.0010539490031078458,0.007647254038602114,0.003640347858890891,0.0016922415234148502,0.007051507011055946,0.16435298323631287,0.004650508519262075,0.0022067329846322536,0.004245401360094547,0.001017020782455802,0.006700892001390457,0.004454286769032478,0.002552781021222472,0.001886753598228097,0.004206978715956211,0.001731813419610262,0.0007240326376631856,0.0046058944426476955,0.004490170627832413,0.0010778037831187248,0.001711683813482523,0.0015598605386912823,0.0036139441654086113,0.0032403902150690556,0.0005398950888775289,0.002152389381080866,0.0023411493748426437,0.0005397487548179924,0.001587164355441928,0.0031784886959940195
359,0.0008305932860821486,0.00043458404252305627,0.04969761520624161,0.0008459766395390034,0.000546117196790874,0.16795456409454346,0.000773934181779623,0.000928269000723958,0.0036998610012233257,0.0012566051445901394,0.0017023198306560516,0.0040460024029016495,0.0014058897504583001,0.00222277594730258,0.007439388427883387,0.0006660749204456806,0.0005001105018891394,0.0006072098622098565,0.0004982927930541337,0.000981770223006606,0.0005718358443118632,0.0004515416221693158,0.0005179373547434807,0.000821066671051085,0.16465060412883759,0.001034062122926116,0.0009858579142019153,0.00046024349285289645,0.2120199203491211,0.0016112279845401645,0.00043628198909573257,0.002570410957559943,0.0016193187329918146,0.0004249752382747829,0.001433591009117663,0.0005500701372511685,0.00057509436737746,0.0013555202167481184,0.0014514169888570905,0.00044135755160823464,0.0004337830760050565,0.000551680859643966,0.0004613642522599548,0.0004598332743626088,0.0007128143333829939,0.0004494610766414553,0.0005838306969963014,0.0005588128697127104,0.0005548852495849133,0.0004785821365658194,0.0006432604277506471,0.000458148424513638,0.0005395819898694754,0.0006177610484883189,0.0005346442339941859,0.00043990311678498983,0.01426742598414421,0.0004217860696371645,0.0004636432568076998,0.0016415535937994719,0.001050735474564135,0.006269686855375767,0.0036304511595517397,0.0016828832449391484,0.006986979860812426,0.16372190415859222,0.004604683257639408,0.002203107113018632,0.0042321705259382725,0.0010055121965706348,0.006664391607046127,0.004419276956468821,0.0025465507060289383,0.0018847889732569456,0.00418595876544714,0.0017143915174528956,0.0007227479945868254,0.004596797749400139,0.004442065022885799,0.0010767097119241953,0.0017113880021497607,0.001553851063363254,0.0035919789224863052,0.0032150628976523876,0.0005395733751356602,0.002146577462553978,0.0023345337249338627,0.0005394586478359997,0.0015814844518899918,0.003171338466927409
360,0.000827380339615047,0.0004340343875810504,0.04948071762919426,0.0008443971164524555,0.000544529699254781,0.1633191853761673,0.0007717221742495894,0.000923985498957336,0.003635809291154146,0.0012529590167105198,0.0016896361485123634,0.003947040531784296,0.0013893446885049343,0.0022056223824620247,0.007384843658655882,0.0006644608220085502,0.0004996602656319737,0.0006052889511920512,0.0004973632749170065,0.0009770890465006232,0.0005690389079973102,0.0004509212158154696,0.0005170301883481443,0.0008194649126380682,0.2720566689968109,0.0010305296164005995,0.000983033562079072,0.00045973938540555537,0.17372801899909973,0.0016015971777960658,0.00043599223135970533,0.0025433525443077087,0.001613957923837006,0.0004246364114806056,0.0014297307934612036,0.0005480236141011119,0.0005731051787734032,0.0013501551002264023,0.0014446746790781617,0.00044081147643737495,0.0004334384575486183,0.0005498872487805784,0.0004609754541888833,0.00045923597645014524,0.0007102798554114997,0.0004490684368647635,0.0005822581006214023,0.0005580466822721064,0.0005533576477319002,0.000478243367979303,0.0006411558133549988,0.0004577409417834133,0.0005381492082960904,0.0006146276136860251,0.0005327017279341817,0.0004393113194964826,0.014231013134121895,0.0004214444197714329,0.00046340690460056067,0.0016338418936356902,0.0010474363807588816,0.005769417155534029,0.0036208811216056347,0.0016737880650907755,0.006922655273228884,0.16314178705215454,0.004558941815048456,0.002199506387114525,0.0042189653031528,0.000994680798612535,0.006627651397138834,0.0043855817057192326,0.0025403755716979504,0.001882806420326233,0.004165432415902615,0.0016974881291389465,0.0007214474026113749,0.004587716422975063,0.0043930429965257645,0.0010756279807537794,0.0017111257184296846,0.0015477503184229136,0.0035702355671674013,0.003189574461430311,0.0005392612074501812,0.0021407378371804953,0.002327853813767433,0.0005391169688664377,0.0015757926739752293,0.0031643002294003963
